,Site Name,Date,DMean PM10,PM10 Units,PM10 AQI,Lat,Lng,DMax NO2,NO2 Units,NO2 AQI,DMax Ozone,Ozone Units,Ozone AQI,DMax SO2,SO2 Units,SO2 AQI,DMax CO,CO Units,CO AQI
937,West Johnston Co.,3/7/2018,,,,,,,,,0.036000000000000004,ppm,33.0,,,,,,
938,West Johnston Co.,3/8/2018,,,,,,,,,0.042,ppm,39.0,,,,,,
939,West Johnston Co.,3/9/2018,,,,,,,,,0.046,ppm,43.0,,,,,,
940,West Johnston Co.,3/10/2018,,,,,,,,,0.048,ppm,44.0,,,,,,
941,West Johnston Co.,3/11/2018,,,,,,,,,0.033,ppm,31.0,,,,,,
942,West Johnston Co.,3/12/2018,,,,,,,,,0.036000000000000004,ppm,33.0,,,,,,
943,West Johnston Co.,3/13/2018,,,,,,,,,0.048,ppm,44.0,,,,,,
944,West Johnston Co.,3/14/2018,,,,,,,,,0.046,ppm,43.0,,,,,,
945,West Johnston Co.,3/15/2018,,,,,,,,,0.055,ppm,51.0,,,,,,
946,West Johnston Co.,3/16/2018,,,,,,,,,0.055999999999999994,ppm,54.0,,,,,,
947,West Johnston Co.,3/17/2018,,,,,,,,,0.047,ppm,44.0,,,,,,
948,West Johnston Co.,3/18/2018,,,,,,,,,0.048,ppm,44.0,,,,,,
949,West Johnston Co.,3/19/2018,,,,,,,,,0.047,ppm,44.0,,,,,,
950,West Johnston Co.,3/20/2018,,,,,,,,,0.035,ppm,32.0,,,,,,
951,West Johnston Co.,3/21/2018,,,,,,,,,0.031,ppm,29.0,,,,,,
952,West Johnston Co.,3/22/2018,,,,,,,,,0.045,ppm,42.0,,,,,,
953,West Johnston Co.,3/23/2018,,,,,,,,,0.052000000000000005,ppm,48.0,,,,,,
954,West Johnston Co.,3/24/2018,,,,,,,,,0.047,ppm,44.0,,,,,,
955,West Johnston Co.,3/25/2018,,,,,,,,,0.051,ppm,47.0,,,,,,
956,West Johnston Co.,3/26/2018,,,,,,,,,0.047,ppm,44.0,,,,,,
957,West Johnston Co.,3/27/2018,,,,,,,,,0.035,ppm,32.0,,,,,,
958,West Johnston Co.,3/28/2018,,,,,,,,,0.044000000000000004,ppm,41.0,,,,,,
959,West Johnston Co.,3/29/2018,,,,,,,,,0.051,ppm,47.0,,,,,,
960,West Johnston Co.,3/30/2018,,,,,,,,,0.042,ppm,39.0,,,,,,
961,West Johnston Co.,3/31/2018,,,,,,,,,0.049,ppm,45.0,,,,,,
962,West Johnston Co.,4/1/2018,,,,,,,,,0.051,ppm,47.0,,,,,,
963,West Johnston Co.,4/2/2018,,,,,,,,,0.054000000000000006,ppm,50.0,,,,,,
964,West Johnston Co.,4/3/2018,,,,,,,,,0.044000000000000004,ppm,41.0,,,,,,
965,West Johnston Co.,4/4/2018,,,,,,,,,0.047,ppm,44.0,,,,,,
966,West Johnston Co.,4/5/2018,,,,,,,,,0.049,ppm,45.0,,,,,,
967,West Johnston Co.,4/6/2018,,,,,,,,,0.059000000000000004,ppm,64.0,,,,,,
968,West Johnston Co.,4/7/2018,,,,,,,,,0.044000000000000004,ppm,41.0,,,,,,
969,West Johnston Co.,4/8/2018,,,,,,,,,0.049,ppm,45.0,,,,,,
970,West Johnston Co.,4/9/2018,,,,,,,,,0.042,ppm,39.0,,,,,,
971,West Johnston Co.,4/10/2018,,,,,,,,,0.046,ppm,43.0,,,,,,
972,West Johnston Co.,4/11/2018,,,,,,,,,0.054000000000000006,ppm,50.0,,,,,,
973,West Johnston Co.,4/12/2018,,,,,,,,,0.057,ppm,58.0,,,,,,
974,West Johnston Co.,4/13/2018,,,,,,,,,0.055,ppm,51.0,,,,,,
975,West Johnston Co.,4/14/2018,,,,,,,,,0.05,ppm,46.0,,,,,,
