Site Name,Date,NO2 AQI,Ozone AQI,SO2 AQI,CO AQI
Millbrook School,7/30/2020,5.0,30.0,0.0,2.0
Millbrook School,7/30/2020,5.0,30.0,0.0,2.0
Millbrook School,8/6/2020,6.0,29.0,0.0,2.0
Millbrook School,8/6/2020,6.0,29.0,0.0,2.0
Millbrook School,8/7/2020,6.0,32.0,0.0,2.0
Millbrook School,8/7/2020,6.0,32.0,0.0,2.0
Millbrook School,8/8/2020,4.0,38.0,0.0,2.0
Millbrook School,8/8/2020,4.0,38.0,0.0,2.0
Millbrook School,8/9/2020,5.0,39.0,0.0,3.0
Millbrook School,8/9/2020,5.0,39.0,0.0,3.0
Millbrook School,8/10/2020,4.0,38.0,0.0,3.0
Millbrook School,8/10/2020,4.0,38.0,0.0,3.0
Millbrook School,8/11/2020,8.0,44.0,0.0,3.0
Millbrook School,8/11/2020,8.0,44.0,0.0,3.0
Millbrook School,8/12/2020,4.0,38.0,0.0,3.0
Millbrook School,8/12/2020,4.0,38.0,0.0,3.0
Millbrook School,8/13/2020,2.0,33.0,0.0,2.0
Millbrook School,8/13/2020,2.0,33.0,0.0,2.0
Millbrook School,8/14/2020,2.0,33.0,0.0,2.0
Millbrook School,8/14/2020,2.0,33.0,0.0,2.0
Millbrook School,8/15/2020,2.0,27.0,0.0,2.0
Millbrook School,8/15/2020,2.0,27.0,0.0,2.0
Millbrook School,8/16/2020,2.0,21.0,0.0,2.0
Millbrook School,8/16/2020,2.0,21.0,0.0,2.0
Millbrook School,8/17/2020,4.0,37.0,0.0,2.0
Millbrook School,8/17/2020,4.0,37.0,0.0,2.0
Millbrook School,8/18/2020,13.0,41.0,0.0,5.0
Millbrook School,8/18/2020,13.0,41.0,0.0,5.0
Millbrook School,8/19/2020,8.0,36.0,0.0,6.0
Millbrook School,8/19/2020,8.0,36.0,0.0,6.0
Millbrook School,8/20/2020,3.0,31.0,0.0,2.0
Millbrook School,8/20/2020,3.0,31.0,0.0,2.0
Millbrook School,8/21/2020,3.0,32.0,0.0,2.0
Millbrook School,8/21/2020,3.0,32.0,0.0,2.0
Millbrook School,8/22/2020,4.0,31.0,0.0,2.0
Millbrook School,8/22/2020,4.0,31.0,0.0,2.0
Millbrook School,8/23/2020,2.0,26.0,0.0,2.0
Millbrook School,8/23/2020,2.0,26.0,0.0,2.0
Millbrook School,8/24/2020,7.0,22.0,0.0,2.0
Millbrook School,8/24/2020,7.0,22.0,0.0,2.0
Millbrook School,8/25/2020,3.0,44.0,0.0,2.0
Millbrook School,8/25/2020,3.0,44.0,0.0,2.0
Millbrook School,8/26/2020,8.0,42.0,0.0,3.0
Millbrook School,8/26/2020,8.0,42.0,0.0,3.0
Millbrook School,9/1/2020,5.0,25.0,0.0,3.0
Millbrook School,9/1/2020,5.0,25.0,0.0,3.0
Millbrook School,9/3/2020,8.0,38.0,0.0,5.0
Millbrook School,9/3/2020,8.0,38.0,0.0,5.0
Millbrook School,9/4/2020,16.0,43.0,0.0,5.0
Millbrook School,9/4/2020,16.0,43.0,0.0,5.0
Millbrook School,9/5/2020,3.0,36.0,0.0,5.0
Millbrook School,9/5/2020,3.0,36.0,0.0,5.0
Millbrook School,9/6/2020,4.0,35.0,0.0,2.0
Millbrook School,9/6/2020,4.0,35.0,0.0,2.0
Millbrook School,9/7/2020,6.0,38.0,0.0,2.0
Millbrook School,9/7/2020,6.0,38.0,0.0,2.0
Millbrook School,9/8/2020,9.0,31.0,0.0,2.0
Millbrook School,9/8/2020,9.0,31.0,0.0,2.0
Millbrook School,9/9/2020,2.0,18.0,0.0,2.0
Millbrook School,9/9/2020,2.0,18.0,0.0,2.0
Millbrook School,9/10/2020,8.0,25.0,0.0,3.0
Millbrook School,9/10/2020,8.0,25.0,0.0,3.0
Millbrook School,9/11/2020,6.0,22.0,0.0,3.0
Millbrook School,9/11/2020,6.0,22.0,0.0,3.0
Millbrook School,9/12/2020,1.0,27.0,0.0,2.0
Millbrook School,9/12/2020,1.0,27.0,0.0,2.0
Millbrook School,9/13/2020,7.0,28.0,0.0,3.0
Millbrook School,9/13/2020,7.0,28.0,0.0,3.0
Millbrook School,9/14/2020,7.0,31.0,0.0,3.0
Millbrook School,9/14/2020,7.0,31.0,0.0,3.0
Millbrook School,9/15/2020,4.0,29.0,0.0,2.0
Millbrook School,9/15/2020,4.0,29.0,0.0,2.0
Millbrook School,9/16/2020,5.0,30.0,0.0,2.0
Millbrook School,9/16/2020,5.0,30.0,0.0,2.0
Millbrook School,9/17/2020,3.0,27.0,0.0,2.0
Millbrook School,9/17/2020,3.0,27.0,0.0,2.0
Millbrook School,9/18/2020,3.0,33.0,0.0,2.0
Millbrook School,9/18/2020,3.0,33.0,0.0,2.0
Millbrook School,9/19/2020,2.0,28.0,0.0,2.0
Millbrook School,9/19/2020,2.0,28.0,0.0,2.0
Millbrook School,9/20/2020,2.0,34.0,0.0,1.0
Millbrook School,9/20/2020,2.0,34.0,0.0,1.0
Millbrook School,9/21/2020,5.0,31.0,0.0,2.0
Millbrook School,9/21/2020,5.0,31.0,0.0,2.0
Millbrook School,9/22/2020,22.0,41.0,0.0,5.0
Millbrook School,9/22/2020,22.0,41.0,0.0,5.0
Millbrook School,9/23/2020,17.0,35.0,0.0,6.0
Millbrook School,9/23/2020,17.0,35.0,0.0,6.0
Millbrook School,9/24/2020,12.0,19.0,0.0,6.0
Millbrook School,9/24/2020,12.0,19.0,0.0,6.0
Millbrook School,9/25/2020,5.0,25.0,0.0,5.0
Millbrook School,9/25/2020,5.0,25.0,0.0,5.0
Millbrook School,9/26/2020,6.0,18.0,0.0,3.0
Millbrook School,9/26/2020,6.0,18.0,0.0,3.0
Millbrook School,9/27/2020,11.0,28.0,0.0,5.0
Millbrook School,9/27/2020,11.0,28.0,0.0,5.0
Millbrook School,9/28/2020,7.0,31.0,0.0,5.0
Millbrook School,9/28/2020,7.0,31.0,0.0,5.0
Millbrook School,9/29/2020,5.0,25.0,0.0,3.0
Millbrook School,9/29/2020,5.0,25.0,0.0,3.0
Millbrook School,9/30/2020,18.0,31.0,0.0,3.0
Millbrook School,9/30/2020,18.0,31.0,0.0,3.0
Millbrook School,10/1/2020,15.0,34.0,0.0,5.0
Millbrook School,10/1/2020,15.0,34.0,0.0,5.0
Millbrook School,10/2/2020,8.0,33.0,0.0,5.0
Millbrook School,10/2/2020,8.0,33.0,0.0,5.0
Millbrook School,10/3/2020,5.0,31.0,0.0,3.0
Millbrook School,10/3/2020,5.0,31.0,0.0,3.0
Millbrook School,10/4/2020,11.0,29.0,0.0,5.0
Millbrook School,10/4/2020,11.0,29.0,0.0,5.0
Millbrook School,10/5/2020,12.0,35.0,0.0,5.0
Millbrook School,10/5/2020,12.0,35.0,0.0,5.0
Millbrook School,10/6/2020,16.0,41.0,0.0,6.0
Millbrook School,10/6/2020,16.0,41.0,0.0,6.0
Millbrook School,10/7/2020,10.0,43.0,0.0,6.0
Millbrook School,10/7/2020,10.0,43.0,0.0,6.0
Millbrook School,10/8/2020,18.0,46.0,0.0,5.0
Millbrook School,10/8/2020,18.0,46.0,0.0,5.0
Millbrook School,10/9/2020,9.0,31.0,0.0,5.0
Millbrook School,10/9/2020,9.0,31.0,0.0,5.0
Millbrook School,10/10/2020,5.0,19.0,0.0,3.0
Millbrook School,10/10/2020,5.0,19.0,0.0,3.0
Millbrook School,10/12/2020,5.0,16.0,0.0,2.0
Millbrook School,10/12/2020,5.0,16.0,0.0,2.0
Millbrook School,10/13/2020,4.0,29.0,0.0,2.0
Millbrook School,10/13/2020,4.0,29.0,0.0,2.0
Millbrook School,10/14/2020,17.0,37.0,0.0,6.0
Millbrook School,10/14/2020,17.0,37.0,0.0,6.0
Millbrook School,10/15/2020,9.0,38.0,0.0,6.0
Millbrook School,10/15/2020,9.0,38.0,0.0,6.0
Millbrook School,10/16/2020,8.0,31.0,0.0,3.0
Millbrook School,10/16/2020,8.0,31.0,0.0,3.0
Millbrook School,10/17/2020,4.0,31.0,0.0,2.0
Millbrook School,10/17/2020,4.0,31.0,0.0,2.0
Millbrook School,10/18/2020,6.0,32.0,0.0,3.0
Millbrook School,10/18/2020,6.0,32.0,0.0,3.0
Millbrook School,10/19/2020,13.0,31.0,0.0,5.0
Millbrook School,10/19/2020,13.0,31.0,0.0,5.0
Millbrook School,10/20/2020,18.0,33.0,0.0,5.0
Millbrook School,10/20/2020,18.0,33.0,0.0,5.0
Millbrook School,10/21/2020,14.0,27.0,0.0,6.0
Millbrook School,10/21/2020,14.0,27.0,0.0,6.0
Millbrook School,10/22/2020,7.0,28.0,0.0,5.0
Millbrook School,10/22/2020,7.0,28.0,0.0,5.0
Millbrook School,10/23/2020,11.0,32.0,0.0,5.0
Millbrook School,10/23/2020,11.0,32.0,0.0,5.0
Millbrook School,10/24/2020,17.0,31.0,0.0,6.0
Millbrook School,10/24/2020,17.0,31.0,0.0,6.0
Millbrook School,10/25/2020,4.0,10.0,0.0,7.0
Millbrook School,10/25/2020,4.0,10.0,0.0,7.0
Millbrook School,10/26/2020,11.0,18.0,0.0,5.0
Millbrook School,10/26/2020,11.0,18.0,0.0,5.0
Millbrook School,10/27/2020,13.0,26.0,0.0,6.0
Millbrook School,10/27/2020,13.0,26.0,0.0,6.0
Millbrook School,10/28/2020,11.0,19.0,0.0,6.0
Millbrook School,10/28/2020,11.0,19.0,0.0,6.0
Millbrook School,10/29/2020,7.0,19.0,0.0,5.0
Millbrook School,10/29/2020,7.0,19.0,0.0,5.0
Millbrook School,10/30/2020,4.0,30.0,0.0,2.0
Millbrook School,10/30/2020,4.0,30.0,0.0,2.0
Millbrook School,10/31/2020,5.0,25.0,0.0,3.0
Millbrook School,10/31/2020,5.0,25.0,0.0,3.0
Millbrook School,11/1/2020,8.0,30.0,0.0,3.0
Millbrook School,11/1/2020,8.0,30.0,0.0,3.0
Millbrook School,11/2/2020,18.0,31.0,0.0,3.0
Millbrook School,11/2/2020,18.0,31.0,0.0,3.0
Millbrook School,11/3/2020,25.0,33.0,0.0,8.0
Millbrook School,11/3/2020,25.0,33.0,0.0,8.0
Millbrook School,11/4/2020,27.0,35.0,0.0,9.0
Millbrook School,11/4/2020,27.0,35.0,0.0,9.0
Millbrook School,11/5/2020,25.0,37.0,0.0,9.0
Millbrook School,11/5/2020,25.0,37.0,0.0,9.0
Millbrook School,11/6/2020,19.0,29.0,0.0,7.0
Millbrook School,11/6/2020,19.0,29.0,0.0,7.0
Millbrook School,11/7/2020,11.0,27.0,0.0,5.0
Millbrook School,11/7/2020,11.0,27.0,0.0,5.0
Millbrook School,11/8/2020,6.0,28.0,0.0,5.0
Millbrook School,11/8/2020,6.0,28.0,0.0,5.0
Millbrook School,11/9/2020,12.0,30.0,0.0,3.0
Millbrook School,11/9/2020,12.0,30.0,0.0,3.0
Millbrook School,11/10/2020,8.0,27.0,0.0,3.0
Millbrook School,11/10/2020,8.0,27.0,0.0,3.0
Millbrook School,11/11/2020,6.0,17.0,0.0,2.0
Millbrook School,11/11/2020,6.0,17.0,0.0,2.0
Millbrook School,11/12/2020,7.0,24.0,0.0,2.0
Millbrook School,11/12/2020,7.0,24.0,0.0,2.0
Millbrook School,11/13/2020,16.0,18.0,0.0,8.0
Millbrook School,11/13/2020,16.0,18.0,0.0,8.0
Millbrook School,11/14/2020,15.0,32.0,1.0,9.0
Millbrook School,11/14/2020,15.0,32.0,1.0,9.0
Millbrook School,11/15/2020,6.0,32.0,0.0,6.0
Millbrook School,11/15/2020,6.0,32.0,0.0,6.0
Millbrook School,11/16/2020,24.0,33.0,0.0,3.0
Millbrook School,11/17/2020,19.0,34.0,0.0,5.0
Millbrook School,11/18/2020,23.0,33.0,1.0,5.0
Millbrook School,11/18/2020,23.0,33.0,1.0,5.0
Millbrook School,11/19/2020,29.0,31.0,0.0,8.0
Millbrook School,11/19/2020,29.0,31.0,0.0,8.0
Millbrook School,11/20/2020,28.0,31.0,0.0,11.0
Millbrook School,11/20/2020,28.0,31.0,0.0,11.0
Millbrook School,11/21/2020,24.0,33.0,0.0,14.0
Millbrook School,11/21/2020,24.0,33.0,0.0,14.0
Millbrook School,11/22/2020,14.0,28.0,0.0,10.0
Millbrook School,11/22/2020,14.0,28.0,0.0,10.0
Millbrook School,11/23/2020,8.0,31.0,0.0,5.0
Millbrook School,11/23/2020,8.0,31.0,0.0,5.0
Millbrook School,11/24/2020,21.0,29.0,0.0,7.0
Millbrook School,11/24/2020,21.0,29.0,0.0,7.0
Millbrook School,11/25/2020,12.0,29.0,0.0,8.0
Millbrook School,11/25/2020,12.0,29.0,0.0,8.0
Millbrook School,11/26/2020,10.0,23.0,0.0,6.0
Millbrook School,11/26/2020,10.0,23.0,0.0,6.0
Millbrook School,11/27/2020,11.0,21.0,0.0,7.0
Millbrook School,11/27/2020,11.0,21.0,0.0,7.0
Millbrook School,11/28/2020,20.0,31.0,0.0,9.0
Millbrook School,11/28/2020,20.0,31.0,0.0,9.0
Millbrook School,11/29/2020,13.0,31.0,0.0,7.0
Millbrook School,11/29/2020,13.0,31.0,0.0,7.0
Millbrook School,11/30/2020,4.0,27.0,0.0,2.0
Millbrook School,11/30/2020,4.0,27.0,0.0,2.0
Millbrook School,12/1/2020,7.0,23.0,0.0,2.0
Millbrook School,12/1/2020,7.0,23.0,0.0,2.0
Millbrook School,12/2/2020,28.0,27.0,0.0,7.0
Millbrook School,12/2/2020,28.0,27.0,0.0,7.0
Millbrook School,12/3/2020,25.0,26.0,0.0,8.0
Millbrook School,12/3/2020,25.0,26.0,0.0,8.0
Millbrook School,12/4/2020,24.0,29.0,0.0,6.0
Millbrook School,12/4/2020,24.0,29.0,0.0,6.0
Millbrook School,12/5/2020,3.0,32.0,0.0,3.0
Millbrook School,12/5/2020,3.0,32.0,0.0,3.0
Millbrook School,12/6/2020,20.0,28.0,0.0,6.0
Millbrook School,12/6/2020,20.0,28.0,0.0,6.0
Millbrook School,12/8/2020,14.0,27.0,0.0,3.0
Millbrook School,12/8/2020,14.0,27.0,0.0,3.0
Millbrook School,12/9/2020,22.0,23.0,0.0,5.0
Millbrook School,12/9/2020,22.0,23.0,0.0,5.0
Millbrook School,12/10/2020,24.0,27.0,0.0,6.0
Millbrook School,12/10/2020,24.0,27.0,0.0,6.0
Millbrook School,12/11/2020,31.0,28.0,1.0,11.0
Millbrook School,12/11/2020,31.0,28.0,1.0,11.0
Millbrook School,12/12/2020,19.0,35.0,0.0,14.0
Millbrook School,12/12/2020,19.0,35.0,0.0,14.0
Millbrook School,12/13/2020,25.0,29.0,0.0,8.0
Millbrook School,12/13/2020,25.0,29.0,0.0,8.0
Millbrook School,12/14/2020,11.0,18.0,0.0,8.0
Millbrook School,12/14/2020,11.0,18.0,0.0,8.0
Millbrook School,12/15/2020,10.0,25.0,0.0,2.0
Millbrook School,12/15/2020,10.0,25.0,0.0,2.0
Millbrook School,12/16/2020,10.0,18.0,0.0,2.0
Millbrook School,12/16/2020,10.0,18.0,0.0,2.0
Millbrook School,12/17/2020,10.0,21.0,0.0,3.0
Millbrook School,12/18/2020,21.0,23.0,0.0,5.0
Millbrook School,12/19/2020,19.0,20.0,0.0,6.0
Millbrook School,12/19/2020,19.0,20.0,0.0,6.0
Millbrook School,12/20/2020,11.0,22.0,0.0,6.0
Millbrook School,12/20/2020,11.0,22.0,0.0,6.0
Millbrook School,12/21/2020,17.0,26.0,0.0,3.0
Millbrook School,12/21/2020,17.0,26.0,0.0,3.0
Millbrook School,12/22/2020,25.0,30.0,0.0,8.0
Millbrook School,12/22/2020,25.0,30.0,0.0,8.0
Millbrook School,12/23/2020,24.0,24.0,0.0,9.0
Millbrook School,12/23/2020,24.0,24.0,0.0,9.0
Millbrook School,12/24/2020,7.0,31.0,0.0,5.0
Millbrook School,12/24/2020,7.0,31.0,0.0,5.0
Millbrook School,12/25/2020,4.0,31.0,0.0,2.0
Millbrook School,12/25/2020,4.0,31.0,0.0,2.0
Millbrook School,12/26/2020,21.0,28.0,0.0,5.0
Millbrook School,12/26/2020,21.0,28.0,0.0,5.0
Millbrook School,12/27/2020,25.0,25.0,1.0,7.0
Millbrook School,12/27/2020,25.0,25.0,1.0,7.0
Millbrook School,12/28/2020,28.0,28.0,0.0,8.0
Millbrook School,12/28/2020,28.0,28.0,0.0,8.0
Millbrook School,12/29/2020,25.0,28.0,0.0,9.0
Millbrook School,12/29/2020,25.0,28.0,0.0,9.0
Millbrook School,12/30/2020,18.0,25.0,0.0,3.0
Millbrook School,12/30/2020,18.0,25.0,0.0,3.0
Millbrook School,12/31/2020,17.0,8.0,0.0,6.0
Millbrook School,12/31/2020,17.0,8.0,0.0,6.0
Millbrook School,1/30/2020,9.0,34.0,0.0,2.0
Millbrook School,1/31/2020,17.0,27.0,0.0,2.0
Millbrook School,2/1/2020,13.0,27.0,0.0,3.0
Millbrook School,2/2/2020,7.0,35.0,0.0,3.0
Millbrook School,2/3/2020,20.0,37.0,0.0,5.0
Millbrook School,2/4/2020,8.0,36.0,0.0,3.0
Millbrook School,2/5/2020,13.0,28.0,0.0,5.0
Millbrook School,2/6/2020,8.0,27.0,0.0,5.0
Millbrook School,2/7/2020,3.0,31.0,0.0,2.0
Millbrook School,3/30/2020,3.0,46.0,0.0,2.0
Millbrook School,3/31/2020,2.0,31.0,0.0,2.0
Millbrook School,4/1/2020,6.0,37.0,0.0,2.0
Millbrook School,4/2/2020,3.0,41.0,0.0,2.0
Millbrook School,4/3/2020,6.0,46.0,0.0,2.0
Newark Firehouse,1/1/2020,33.0,24.0,0.0,3.0
Newark Firehouse,1/4/2020,25.0,25.0,0.0,8.0
Newark Firehouse,1/7/2020,38.0,10.0,0.0,6.0
Newark Firehouse,1/10/2020,31.0,17.0,0.0,5.0
Newark Firehouse,1/13/2020,34.0,2.0,0.0,10.0
Newark Firehouse,1/16/2020,27.0,29.0,0.0,10.0
Newark Firehouse,1/19/2020,22.0,31.0,0.0,3.0
Newark Firehouse,1/25/2020,37.0,21.0,0.0,6.0
Newark Firehouse,1/28/2020,14.0,32.0,0.0,3.0
Newark Firehouse,1/31/2020,48.0,15.0,1.0,9.0
Newark Firehouse,2/3/2020,51.0,25.0,1.0,13.0
Newark Firehouse,2/6/2020,34.0,6.0,0.0,6.0
Newark Firehouse,2/9/2020,34.0,22.0,0.0,7.0
Newark Firehouse,2/12/2020,26.0,30.0,0.0,3.0
Newark Firehouse,2/15/2020,25.0,23.0,0.0,3.0
Newark Firehouse,2/21/2020,34.0,34.0,0.0,3.0
Newark Firehouse,2/24/2020,50.0,22.0,1.0,7.0
Newark Firehouse,2/27/2020,16.0,35.0,0.0,3.0
Newark Firehouse,3/1/2020,41.0,38.0,0.0,5.0
Newark Firehouse,3/4/2020,14.0,36.0,0.0,3.0
Newark Firehouse,3/7/2020,12.0,37.0,0.0,3.0
Newark Firehouse,3/10/2020,36.0,31.0,0.0,3.0
Newark Firehouse,3/16/2020,17.0,31.0,0.0,3.0
Newark Firehouse,7/5/2020,39.0,39.0,0.0,6.0
Newark Firehouse,7/8/2020,41.0,28.0,0.0,6.0
Newark Firehouse,7/11/2020,18.0,37.0,0.0,3.0
Newark Firehouse,7/14/2020,10.0,30.0,0.0,2.0
Newark Firehouse,7/17/2020,25.0,36.0,0.0,5.0
Newark Firehouse,7/20/2020,15.0,50.0,0.0,3.0
Newark Firehouse,7/23/2020,10.0,46.0,0.0,2.0
Newark Firehouse,7/26/2020,17.0,54.0,0.0,3.0
Newark Firehouse,7/29/2020,24.0,74.0,0.0,3.0
Newark Firehouse,8/1/2020,29.0,71.0,0.0,6.0
Newark Firehouse,8/4/2020,22.0,25.0,0.0,2.0
Newark Firehouse,8/7/2020,31.0,46.0,0.0,6.0
Newark Firehouse,8/10/2020,15.0,84.0,0.0,3.0
Newark Firehouse,8/13/2020,24.0,32.0,0.0,5.0
Newark Firehouse,8/16/2020,4.0,19.0,0.0,2.0
Newark Firehouse,8/19/2020,38.0,28.0,0.0,6.0
Newark Firehouse,8/22/2020,11.0,44.0,0.0,3.0
Newark Firehouse,8/25/2020,19.0,50.0,0.0,2.0
Newark Firehouse,8/28/2020,21.0,39.0,0.0,2.0
Newark Firehouse,9/3/2020,21.0,44.0,0.0,3.0
Newark Firehouse,9/6/2020,12.0,48.0,0.0,3.0
Newark Firehouse,9/9/2020,25.0,20.0,0.0,3.0
Newark Firehouse,9/12/2020,12.0,26.0,0.0,2.0
Newark Firehouse,9/15/2020,29.0,18.0,0.0,3.0
Newark Firehouse,9/18/2020,14.0,27.0,0.0,6.0
Newark Firehouse,9/21/2020,29.0,29.0,0.0,5.0
Newark Firehouse,9/24/2020,42.0,37.0,0.0,8.0
Newark Firehouse,9/27/2020,16.0,31.0,0.0,3.0
Newark Firehouse,9/30/2020,16.0,29.0,0.0,2.0
Newark Firehouse,10/3/2020,25.0,29.0,0.0,6.0
Newark Firehouse,10/6/2020,29.0,39.0,0.0,7.0
Newark Firehouse,10/9/2020,33.0,31.0,4.0,6.0
Newark Firehouse,10/12/2020,12.0,19.0,0.0,3.0
Newark Firehouse,10/15/2020,33.0,37.0,0.0,6.0
Newark Firehouse,10/18/2020,30.0,26.0,0.0,19.0
Newark Firehouse,10/21/2020,31.0,8.0,0.0,6.0
Newark Firehouse,10/24/2020,15.0,18.0,0.0,2.0
Newark Firehouse,10/27/2020,22.0,16.0,0.0,7.0
Newark Firehouse,10/30/2020,21.0,17.0,0.0,5.0
Newark Firehouse,11/2/2020,30.0,31.0,0.0,3.0
Newark Firehouse,11/5/2020,45.0,30.0,1.0,10.0
Newark Firehouse,11/8/2020,57.0,22.0,3.0,22.0
Newark Firehouse,11/11/2020,19.0,11.0,0.0,5.0
Newark Firehouse,11/17/2020,35.0,30.0,0.0,13.0
Newark Firehouse,11/29/2020,32.0,22.0,0.0,7.0
Newark Firehouse,12/2/2020,15.0,19.0,0.0,2.0
Newark Firehouse,12/5/2020,29.0,23.0,0.0,5.0
Newark Firehouse,12/14/2020,20.0,19.0,0.0,5.0
Newark Firehouse,12/17/2020,22.0,27.0,0.0,3.0
Newark Firehouse,12/26/2020,11.0,19.0,1.0,3.0
Newark Firehouse,12/29/2020,17.0,31.0,0.0,6.0
QUEENS COLLEGE 2,1/4/2020,28.0,25.0,0.0,7.0
QUEENS COLLEGE 2,1/10/2020,41.0,12.0,3.0,6.0
QUEENS COLLEGE 2,1/22/2020,58.0,10.0,4.0,9.0
QUEENS COLLEGE 2,1/28/2020,15.0,31.0,3.0,2.0
QUEENS COLLEGE 2,2/3/2020,45.0,20.0,3.0,6.0
QUEENS COLLEGE 2,2/9/2020,25.0,30.0,0.0,3.0
QUEENS COLLEGE 2,2/15/2020,24.0,26.0,1.0,3.0
QUEENS COLLEGE 2,2/21/2020,29.0,31.0,1.0,2.0
QUEENS COLLEGE 2,2/27/2020,23.0,33.0,0.0,2.0
QUEENS COLLEGE 2,3/4/2020,17.0,35.0,0.0,3.0
QUEENS COLLEGE 2,6/8/2020,22.0,39.0,0.0,2.0
QUEENS COLLEGE 2,6/14/2020,8.0,34.0,0.0,2.0
QUEENS COLLEGE 2,6/20/2020,27.0,44.0,0.0,3.0
QUEENS COLLEGE 2,6/26/2020,27.0,87.0,0.0,3.0
QUEENS COLLEGE 2,7/2/2020,25.0,58.0,3.0,3.0
QUEENS COLLEGE 2,7/8/2020,11.0,31.0,0.0,2.0
QUEENS COLLEGE 2,7/14/2020,11.0,34.0,0.0,2.0
QUEENS COLLEGE 2,7/26/2020,15.0,74.0,0.0,2.0
QUEENS COLLEGE 2,8/1/2020,26.0,74.0,0.0,6.0
QUEENS COLLEGE 2,8/7/2020,23.0,64.0,0.0,8.0
QUEENS COLLEGE 2,8/13/2020,28.0,38.0,0.0,3.0
QUEENS COLLEGE 2,8/19/2020,20.0,37.0,0.0,3.0
QUEENS COLLEGE 2,8/25/2020,22.0,64.0,0.0,3.0
QUEENS COLLEGE 2,8/31/2020,13.0,28.0,0.0,2.0
QUEENS COLLEGE 2,9/6/2020,14.0,67.0,0.0,3.0
QUEENS COLLEGE 2,9/12/2020,9.0,29.0,3.0,2.0
QUEENS COLLEGE 2,9/18/2020,18.0,29.0,0.0,3.0
QUEENS COLLEGE 2,9/24/2020,45.0,34.0,0.0,9.0
QUEENS COLLEGE 2,10/6/2020,27.0,40.0,1.0,5.0
QUEENS COLLEGE 2,10/12/2020,6.0,28.0,0.0,2.0
QUEENS COLLEGE 2,10/18/2020,23.0,31.0,0.0,18.0
QUEENS COLLEGE 2,10/24/2020,10.0,19.0,0.0,2.0
QUEENS COLLEGE 2,10/30/2020,19.0,19.0,0.0,3.0
QUEENS COLLEGE 2,11/11/2020,23.0,15.0,0.0,2.0
QUEENS COLLEGE 2,11/17/2020,34.0,29.0,10.0,3.0
QUEENS COLLEGE 2,11/23/2020,24.0,25.0,0.0,2.0
QUEENS COLLEGE 2,11/29/2020,31.0,19.0,1.0,5.0
QUEENS COLLEGE 2,12/5/2020,32.0,21.0,0.0,5.0
QUEENS COLLEGE 2,12/11/2020,45.0,20.0,1.0,11.0
QUEENS COLLEGE 2,12/17/2020,18.0,24.0,0.0,2.0
QUEENS COLLEGE 2,12/23/2020,31.0,19.0,1.0,3.0
QUEENS COLLEGE 2,12/29/2020,22.0,30.0,1.0,5.0
Newark Firehouse,1/2/2020,35.0,16.0,0.0,6.0
Newark Firehouse,1/3/2020,30.0,3.0,0.0,6.0
Newark Firehouse,1/5/2020,28.0,31.0,0.0,3.0
Newark Firehouse,1/6/2020,35.0,16.0,0.0,5.0
Newark Firehouse,1/8/2020,25.0,31.0,0.0,5.0
Newark Firehouse,1/9/2020,36.0,23.0,1.0,3.0
Newark Firehouse,1/11/2020,33.0,31.0,0.0,6.0
Newark Firehouse,1/12/2020,10.0,30.0,0.0,2.0
Newark Firehouse,1/14/2020,35.0,4.0,1.0,13.0
Newark Firehouse,1/15/2020,45.0,23.0,1.0,10.0
Newark Firehouse,1/17/2020,13.0,33.0,0.0,2.0
Newark Firehouse,1/18/2020,35.0,20.0,0.0,3.0
Newark Firehouse,1/20/2020,17.0,35.0,0.0,2.0
Newark Firehouse,1/21/2020,34.0,30.0,1.0,3.0
Newark Firehouse,1/22/2020,53.0,22.0,0.0,10.0
Newark Firehouse,1/23/2020,67.0,10.0,1.0,14.0
Newark Firehouse,1/24/2020,63.0,15.0,4.0,18.0
Newark Firehouse,1/26/2020,25.0,18.0,0.0,3.0
Newark Firehouse,1/27/2020,27.0,21.0,0.0,3.0
Newark Firehouse,1/29/2020,30.0,32.0,0.0,3.0
Newark Firehouse,1/30/2020,48.0,17.0,0.0,6.0
Newark Firehouse,2/1/2020,43.0,14.0,0.0,7.0
Newark Firehouse,2/2/2020,24.0,22.0,0.0,3.0
Newark Firehouse,2/4/2020,45.0,21.0,0.0,16.0
Newark Firehouse,2/5/2020,27.0,25.0,0.0,14.0
Newark Firehouse,2/7/2020,35.0,29.0,0.0,7.0
Newark Firehouse,2/8/2020,42.0,31.0,0.0,6.0
Newark Firehouse,2/10/2020,25.0,16.0,0.0,5.0
Newark Firehouse,2/11/2020,30.0,25.0,0.0,8.0
Newark Firehouse,2/13/2020,45.0,22.0,0.0,6.0
Newark Firehouse,2/14/2020,23.0,31.0,0.0,3.0
Newark Firehouse,2/16/2020,44.0,20.0,1.0,13.0
Newark Firehouse,2/17/2020,42.0,35.0,0.0,15.0
Newark Firehouse,2/18/2020,41.0,17.0,0.0,5.0
Newark Firehouse,2/19/2020,28.0,36.0,0.0,6.0
Newark Firehouse,2/20/2020,18.0,33.0,0.0,2.0
Newark Firehouse,2/22/2020,45.0,32.0,1.0,6.0
Newark Firehouse,2/23/2020,36.0,39.0,1.0,7.0
Newark Firehouse,2/25/2020,42.0,17.0,0.0,6.0
Newark Firehouse,2/26/2020,42.0,28.0,0.0,5.0
