Site Num,SO2 1st Max Value,Address,State Code,N,O3 1st Max Hour,O3 Units,County,City,State,O3 1st Max Value,SO2 Units,Date Local,CO 1st Max Value,CO Units,SO2 1st Max Hour,SO2 Mean,NO2 AQI,CO Mean,NO2 1st Max Value,NO2 1st Max Hour,SO2 AQI,CO 1st Max Hour,County Code,O3 AQI,NO2 Mean,O3 Mean,CO AQI,NO2 Units
80,0.9,4103 BEACON HILL S,53,123340,12,Parts per million,King,Seattle,Washington,0.036,Parts per billion,6/5/2015,0.242,Parts per million,8,0.5625,16,0.169833,17.6,10,,7,33,33,8.145833,0.025792,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123341,12,Parts per million,King,Seattle,Washington,0.036,Parts per billion,6/5/2015,0.2,Parts per million,8,0.5625,16,0.179167,17.6,10,,0,33,33,8.145833,0.025792,2,Parts per billion
80,6.9,4103 BEACON HILL S,53,123342,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,6/6/2015,0.328,Parts per million,6,1.763636,29,0.197625,31,19,9,5,33,31,13.508333,0.023208,,Parts per billion
80,6.9,4103 BEACON HILL S,53,123343,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,6/6/2015,0.2,Parts per million,6,1.763636,29,0.2,31,19,9,0,33,31,13.508333,0.023208,2,Parts per billion
80,5,4103 BEACON HILL S,53,123344,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,6/6/2015,0.328,Parts per million,8,1.8,29,0.197625,31,19,,5,33,31,13.508333,0.023208,,Parts per billion
80,5,4103 BEACON HILL S,53,123345,11,Parts per million,King,Seattle,Washington,0.034,Parts per billion,6/6/2015,0.2,Parts per million,8,1.8,29,0.2,31,19,,0,33,31,13.508333,0.023208,2,Parts per billion
80,5.3,4103 BEACON HILL S,53,123346,12,Parts per million,King,Seattle,Washington,0.043,Parts per billion,6/7/2015,0.247,Parts per million,9,1.558333,27,0.178292,29.1,4,7,6,33,40,12.0125,0.027667,,Parts per billion
80,5.3,4103 BEACON HILL S,53,123347,12,Parts per million,King,Seattle,Washington,0.043,Parts per billion,6/7/2015,0.2,Parts per million,9,1.558333,27,0.2,29.1,4,7,0,33,40,12.0125,0.027667,2,Parts per billion
80,3.6,4103 BEACON HILL S,53,123348,12,Parts per million,King,Seattle,Washington,0.043,Parts per billion,6/7/2015,0.247,Parts per million,8,1.5125,27,0.178292,29.1,4,,6,33,40,12.0125,0.027667,,Parts per billion
80,3.6,4103 BEACON HILL S,53,123349,12,Parts per million,King,Seattle,Washington,0.043,Parts per billion,6/7/2015,0.2,Parts per million,8,1.5125,27,0.2,29.1,4,,0,33,40,12.0125,0.027667,2,Parts per billion
80,1.8,4103 BEACON HILL S,53,123350,16,Parts per million,King,Seattle,Washington,0.04,Parts per billion,6/8/2015,0.272,Parts per million,7,0.770833,22,0.180304,23.3,3,1,7,33,37,10.8875,0.02575,,Parts per billion
80,1.8,4103 BEACON HILL S,53,123351,16,Parts per million,King,Seattle,Washington,0.04,Parts per billion,6/8/2015,0.2,Parts per million,7,0.770833,22,0.2,23.3,3,1,0,33,37,10.8875,0.02575,2,Parts per billion
80,1.5,4103 BEACON HILL S,53,123352,16,Parts per million,King,Seattle,Washington,0.04,Parts per billion,6/8/2015,0.272,Parts per million,8,0.7375,22,0.180304,23.3,3,,7,33,37,10.8875,0.02575,,Parts per billion
80,1.5,4103 BEACON HILL S,53,123353,16,Parts per million,King,Seattle,Washington,0.04,Parts per billion,6/8/2015,0.2,Parts per million,8,0.7375,22,0.2,23.3,3,,0,33,37,10.8875,0.02575,2,Parts per billion
80,1.1,4103 BEACON HILL S,53,123354,12,Parts per million,King,Seattle,Washington,0.048,Parts per billion,6/9/2015,0.244,Parts per million,6,0.658333,30,0.163583,32.9,23,1,6,33,44,12.7875,0.02975,,Parts per billion
80,1.1,4103 BEACON HILL S,53,123355,12,Parts per million,King,Seattle,Washington,0.048,Parts per billion,6/9/2015,0.2,Parts per million,6,0.658333,30,0.179167,32.9,23,1,0,33,44,12.7875,0.02975,2,Parts per billion
80,1,4103 BEACON HILL S,53,123356,12,Parts per million,King,Seattle,Washington,0.048,Parts per billion,6/9/2015,0.244,Parts per million,8,0.6375,30,0.163583,32.9,23,,6,33,44,12.7875,0.02975,,Parts per billion
80,1,4103 BEACON HILL S,53,123357,12,Parts per million,King,Seattle,Washington,0.048,Parts per billion,6/9/2015,0.2,Parts per million,8,0.6375,30,0.179167,32.9,23,,0,33,44,12.7875,0.02975,2,Parts per billion
80,1.3,4103 BEACON HILL S,53,123358,11,Parts per million,King,Seattle,Washington,0.043,Parts per billion,6/10/2015,0.197,Parts per million,19,0.679167,22,0.160542,23.9,22,1,22,33,40,9.942857,0.028667,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123359,11,Parts per million,King,Seattle,Washington,0.043,Parts per billion,6/10/2015,0.2,Parts per million,19,0.679167,22,0.195833,23.9,22,1,0,33,40,9.942857,0.028667,2,Parts per billion
80,1,4103 BEACON HILL S,53,123360,11,Parts per million,King,Seattle,Washington,0.043,Parts per billion,6/10/2015,0.197,Parts per million,14,0.65,22,0.160542,23.9,22,,22,33,40,9.942857,0.028667,,Parts per billion
80,1,4103 BEACON HILL S,53,123361,11,Parts per million,King,Seattle,Washington,0.043,Parts per billion,6/10/2015,0.2,Parts per million,14,0.65,22,0.195833,23.9,22,,0,33,40,9.942857,0.028667,2,Parts per billion
80,1.5,4103 BEACON HILL S,53,123362,13,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/11/2015,0.207,Parts per million,16,0.666667,15,0.15425,16,16,1,8,33,38,7.116667,0.031458,,Parts per billion
80,1.5,4103 BEACON HILL S,53,123363,13,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/11/2015,0.2,Parts per million,16,0.666667,15,0.183333,16,16,1,0,33,38,7.116667,0.031458,2,Parts per billion
80,1,4103 BEACON HILL S,53,123364,13,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/11/2015,0.207,Parts per million,17,0.6375,15,0.15425,16,16,,8,33,38,7.116667,0.031458,,Parts per billion
80,1,4103 BEACON HILL S,53,123365,13,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/11/2015,0.2,Parts per million,17,0.6375,15,0.183333,16,16,,0,33,38,7.116667,0.031458,2,Parts per billion
80,1.1,4103 BEACON HILL S,53,123366,10,Parts per million,King,Seattle,Washington,0.032,Parts per billion,6/12/2015,0.259,Parts per million,18,0.570833,39,0.167417,41.6,21,1,21,33,30,13.1125,0.024583,,Parts per billion
80,1.1,4103 BEACON HILL S,53,123367,10,Parts per million,King,Seattle,Washington,0.032,Parts per billion,6/12/2015,0.2,Parts per million,18,0.570833,39,0.154167,41.6,21,1,11,33,30,13.1125,0.024583,2,Parts per billion
80,0.8,4103 BEACON HILL S,53,123368,10,Parts per million,King,Seattle,Washington,0.032,Parts per billion,6/12/2015,0.259,Parts per million,20,0.5375,39,0.167417,41.6,21,,21,33,30,13.1125,0.024583,,Parts per billion
80,0.8,4103 BEACON HILL S,53,123369,10,Parts per million,King,Seattle,Washington,0.032,Parts per billion,6/12/2015,0.2,Parts per million,20,0.5375,39,0.154167,41.6,21,,11,33,30,13.1125,0.024583,2,Parts per billion
80,2.7,4103 BEACON HILL S,53,123370,12,Parts per million,King,Seattle,Washington,0.037,Parts per billion,6/13/2015,0.293,Parts per million,16,0.890909,25,0.207208,27.9,22,3,4,33,34,11.5,0.024625,,Parts per billion
80,2.7,4103 BEACON HILL S,53,123371,12,Parts per million,King,Seattle,Washington,0.037,Parts per billion,6/13/2015,0.2,Parts per million,16,0.890909,25,0.2,27.9,22,3,0,33,34,11.5,0.024625,2,Parts per billion
80,1.6,4103 BEACON HILL S,53,123372,12,Parts per million,King,Seattle,Washington,0.037,Parts per billion,6/13/2015,0.293,Parts per million,11,0.871429,25,0.207208,27.9,22,,4,33,34,11.5,0.024625,,Parts per billion
80,1.6,4103 BEACON HILL S,53,123373,12,Parts per million,King,Seattle,Washington,0.037,Parts per billion,6/13/2015,0.2,Parts per million,11,0.871429,25,0.2,27.9,22,,0,33,34,11.5,0.024625,2,Parts per billion
80,4.5,4103 BEACON HILL S,53,123374,14,Parts per million,King,Seattle,Washington,0.042,Parts per billion,6/14/2015,0.203,Parts per million,6,1.316667,24,0.16525,25.8,6,6,20,33,39,9.8625,0.031417,,Parts per billion
80,4.5,4103 BEACON HILL S,53,123375,14,Parts per million,King,Seattle,Washington,0.042,Parts per billion,6/14/2015,0.2,Parts per million,6,1.316667,24,0.2,25.8,6,6,0,33,39,9.8625,0.031417,2,Parts per billion
80,3.6,4103 BEACON HILL S,53,123376,14,Parts per million,King,Seattle,Washington,0.042,Parts per billion,6/14/2015,0.203,Parts per million,8,1.2875,24,0.16525,25.8,6,,20,33,39,9.8625,0.031417,,Parts per billion
80,3.6,4103 BEACON HILL S,53,123377,14,Parts per million,King,Seattle,Washington,0.042,Parts per billion,6/14/2015,0.2,Parts per million,8,1.2875,24,0.2,25.8,6,,0,33,39,9.8625,0.031417,2,Parts per billion
80,1.8,4103 BEACON HILL S,53,123378,11,Parts per million,King,Seattle,Washington,0.044,Parts per billion,6/15/2015,0.251,Parts per million,8,0.775,21,0.183783,22.5,8,1,7,33,41,10.091667,0.031417,,Parts per billion
80,1.8,4103 BEACON HILL S,53,123379,11,Parts per million,King,Seattle,Washington,0.044,Parts per billion,6/15/2015,0.2,Parts per million,8,0.775,21,0.1875,22.5,8,1,0,33,41,10.091667,0.031417,2,Parts per billion
80,1.2,4103 BEACON HILL S,53,123380,11,Parts per million,King,Seattle,Washington,0.044,Parts per billion,6/15/2015,0.251,Parts per million,8,0.7375,21,0.183783,22.5,8,,7,33,41,10.091667,0.031417,,Parts per billion
80,1.2,4103 BEACON HILL S,53,123381,11,Parts per million,King,Seattle,Washington,0.044,Parts per billion,6/15/2015,0.2,Parts per million,8,0.7375,21,0.1875,22.5,8,,0,33,41,10.091667,0.031417,2,Parts per billion
80,1.2,4103 BEACON HILL S,53,123382,10,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/16/2015,0.203,Parts per million,12,0.533333,29,0.144583,31.9,19,1,19,33,31,7.557143,0.026958,,Parts per billion
80,1.2,4103 BEACON HILL S,53,123383,10,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/16/2015,0.2,Parts per million,12,0.533333,29,0.1375,31.9,19,1,0,33,31,7.557143,0.026958,2,Parts per billion
80,0.8,4103 BEACON HILL S,53,123384,10,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/16/2015,0.203,Parts per million,14,0.5,29,0.144583,31.9,19,,19,33,31,7.557143,0.026958,,Parts per billion
80,0.8,4103 BEACON HILL S,53,123385,10,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/16/2015,0.2,Parts per million,14,0.5,29,0.1375,31.9,19,,0,33,31,7.557143,0.026958,2,Parts per billion
80,1.1,4103 BEACON HILL S,53,123386,12,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/17/2015,0.223,Parts per million,10,0.5875,15,0.160208,16.5,6,1,6,33,38,7.425,0.030417,,Parts per billion
80,1.1,4103 BEACON HILL S,53,123387,12,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/17/2015,0.2,Parts per million,10,0.5875,15,0.179167,16.5,6,1,0,33,38,7.425,0.030417,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123388,12,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/17/2015,0.223,Parts per million,8,0.5625,15,0.160208,16.5,6,,6,33,38,7.425,0.030417,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123389,12,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/17/2015,0.2,Parts per million,8,0.5625,15,0.179167,16.5,6,,0,33,38,7.425,0.030417,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123390,12,Parts per million,King,Seattle,Washington,0.038,Parts per billion,6/18/2015,0.216,Parts per million,11,0.525,18,0.14575,19.3,11,0,11,33,35,6.436364,0.0295,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123391,12,Parts per million,King,Seattle,Washington,0.038,Parts per billion,6/18/2015,0.2,Parts per million,11,0.525,18,0.141667,19.3,11,0,0,33,35,6.436364,0.0295,2,Parts per billion
80,0.7,4103 BEACON HILL S,53,123392,12,Parts per million,King,Seattle,Washington,0.038,Parts per billion,6/18/2015,0.216,Parts per million,11,0.475,18,0.14575,19.3,11,,11,33,35,6.436364,0.0295,,Parts per billion
80,0.7,4103 BEACON HILL S,53,123393,12,Parts per million,King,Seattle,Washington,0.038,Parts per billion,6/18/2015,0.2,Parts per million,11,0.475,18,0.141667,19.3,11,,0,33,35,6.436364,0.0295,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123394,13,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/19/2015,0.172,Parts per million,7,0.509091,13,0.1385,14.7,0,0,17,33,31,6.083333,0.025917,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123395,13,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/19/2015,0.2,Parts per million,7,0.509091,13,0.116667,14.7,0,0,19,33,31,6.083333,0.025917,2,Parts per billion
80,0.7,4103 BEACON HILL S,53,123396,13,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/19/2015,0.172,Parts per million,8,0.483333,13,0.1385,14.7,0,,17,33,31,6.083333,0.025917,,Parts per billion
80,0.7,4103 BEACON HILL S,53,123397,13,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/19/2015,0.2,Parts per million,8,0.483333,13,0.116667,14.7,0,,19,33,31,6.083333,0.025917,2,Parts per billion
80,1.6,4103 BEACON HILL S,53,123398,10,Parts per million,King,Seattle,Washington,0.036,Parts per billion,6/20/2015,0.183,Parts per million,18,0.677273,10,0.136292,11.3,8,1,19,33,33,5.7125,0.029167,,Parts per billion
80,1.6,4103 BEACON HILL S,53,123399,10,Parts per million,King,Seattle,Washington,0.036,Parts per billion,6/20/2015,0.2,Parts per million,18,0.677273,10,0.1125,11.3,8,1,21,33,33,5.7125,0.029167,2,Parts per billion
80,1.1,4103 BEACON HILL S,53,123400,10,Parts per million,King,Seattle,Washington,0.036,Parts per billion,6/20/2015,0.183,Parts per million,20,0.657143,10,0.136292,11.3,8,,19,33,33,5.7125,0.029167,,Parts per billion
80,1.1,4103 BEACON HILL S,53,123401,10,Parts per million,King,Seattle,Washington,0.036,Parts per billion,6/20/2015,0.2,Parts per million,20,0.657143,10,0.1125,11.3,8,,21,33,33,5.7125,0.029167,2,Parts per billion
80,2.5,4103 BEACON HILL S,53,123402,11,Parts per million,King,Seattle,Washington,0.038,Parts per billion,6/21/2015,0.235,Parts per million,14,1.058333,37,0.161125,39,20,3,19,33,35,10.620833,0.028833,,Parts per billion
80,2.5,4103 BEACON HILL S,53,123403,11,Parts per million,King,Seattle,Washington,0.038,Parts per billion,6/21/2015,0.2,Parts per million,14,1.058333,37,0.1625,39,20,3,0,33,35,10.620833,0.028833,2,Parts per billion
80,1.6,4103 BEACON HILL S,53,123404,11,Parts per million,King,Seattle,Washington,0.038,Parts per billion,6/21/2015,0.235,Parts per million,14,1.05,37,0.161125,39,20,,19,33,35,10.620833,0.028833,,Parts per billion
80,1.6,4103 BEACON HILL S,53,123405,11,Parts per million,King,Seattle,Washington,0.038,Parts per billion,6/21/2015,0.2,Parts per million,14,1.05,37,0.1625,39,20,,0,33,35,10.620833,0.028833,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123406,10,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/22/2015,0.191,Parts per million,12,0.620833,35,0.149174,37,20,0,21,33,31,9.929167,0.023708,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123407,10,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/22/2015,0.2,Parts per million,12,0.620833,35,0.141667,37,20,0,0,33,31,9.929167,0.023708,2,Parts per billion
80,0.8,4103 BEACON HILL S,53,123408,10,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/22/2015,0.191,Parts per million,14,0.5875,35,0.149174,37,20,,21,33,31,9.929167,0.023708,,Parts per billion
80,0.8,4103 BEACON HILL S,53,123409,10,Parts per million,King,Seattle,Washington,0.033,Parts per billion,6/22/2015,0.2,Parts per million,14,0.5875,35,0.141667,37,20,,0,33,31,9.929167,0.023708,2,Parts per billion
80,1.3,4103 BEACON HILL S,53,123410,12,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/23/2015,0.216,Parts per million,9,0.6125,25,0.158333,27.4,0,1,8,33,38,10.3375,0.027,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123411,12,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/23/2015,0.2,Parts per million,9,0.6125,25,0.195833,27.4,0,1,0,33,38,10.3375,0.027,2,Parts per billion
80,1.1,4103 BEACON HILL S,53,123412,12,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/23/2015,0.216,Parts per million,11,0.5875,25,0.158333,27.4,0,,8,33,38,10.3375,0.027,,Parts per billion
80,1.1,4103 BEACON HILL S,53,123413,12,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/23/2015,0.2,Parts per million,11,0.5875,25,0.195833,27.4,0,,0,33,38,10.3375,0.027,2,Parts per billion
80,1.3,4103 BEACON HILL S,53,123414,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,6/24/2015,0.229,Parts per million,11,0.5875,24,0.15525,25.5,11,1,11,33,31,9.341667,0.0235,,Parts per billion
80,1.3,4103 BEACON HILL S,53,123415,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,6/24/2015,0.2,Parts per million,11,0.5875,24,0.154167,25.5,11,1,11,33,31,9.341667,0.0235,2,Parts per billion
80,1,4103 BEACON HILL S,53,123416,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,6/24/2015,0.229,Parts per million,11,0.55,24,0.15525,25.5,11,,11,33,31,9.341667,0.0235,,Parts per billion
80,1,4103 BEACON HILL S,53,123417,12,Parts per million,King,Seattle,Washington,0.034,Parts per billion,6/24/2015,0.2,Parts per million,11,0.55,24,0.154167,25.5,11,,11,33,31,9.341667,0.0235,2,Parts per billion
80,2.9,4103 BEACON HILL S,53,123418,10,Parts per million,King,Seattle,Washington,0.039,Parts per billion,6/25/2015,0.275,Parts per million,7,0.841667,21,0.167542,22,7,3,7,33,36,9.890476,0.023375,,Parts per billion
80,2.9,4103 BEACON HILL S,53,123419,10,Parts per million,King,Seattle,Washington,0.039,Parts per billion,6/25/2015,0.2,Parts per million,7,0.841667,21,0.2,22,7,3,0,33,36,9.890476,0.023375,2,Parts per billion
80,1.7,4103 BEACON HILL S,53,123420,10,Parts per million,King,Seattle,Washington,0.039,Parts per billion,6/25/2015,0.275,Parts per million,8,0.8125,21,0.167542,22,7,,7,33,36,9.890476,0.023375,,Parts per billion
80,1.7,4103 BEACON HILL S,53,123421,10,Parts per million,King,Seattle,Washington,0.039,Parts per billion,6/25/2015,0.2,Parts per million,8,0.8125,21,0.2,22,7,,0,33,36,9.890476,0.023375,2,Parts per billion
80,1,4103 BEACON HILL S,53,123422,9,Parts per million,King,Seattle,Washington,0.032,Parts per billion,6/26/2015,0.191,Parts per million,8,0.7,13,0.150167,14.6,19,1,9,33,30,8.254167,0.021625,,Parts per billion
80,1,4103 BEACON HILL S,53,123423,9,Parts per million,King,Seattle,Washington,0.032,Parts per billion,6/26/2015,0.2,Parts per million,8,0.7,13,0.158333,14.6,19,1,0,33,30,8.254167,0.021625,2,Parts per billion
80,0.9,4103 BEACON HILL S,53,123424,9,Parts per million,King,Seattle,Washington,0.032,Parts per billion,6/26/2015,0.191,Parts per million,11,0.6625,13,0.150167,14.6,19,,9,33,30,8.254167,0.021625,,Parts per billion
80,0.9,4103 BEACON HILL S,53,123425,9,Parts per million,King,Seattle,Washington,0.032,Parts per billion,6/26/2015,0.2,Parts per million,11,0.6625,13,0.158333,14.6,19,,0,33,30,8.254167,0.021625,2,Parts per billion
80,2.3,4103 BEACON HILL S,53,123426,11,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/27/2015,0.27,Parts per million,16,1.036364,34,0.171208,36.5,19,3,21,33,38,11.554167,0.024875,,Parts per billion
80,2.3,4103 BEACON HILL S,53,123427,11,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/27/2015,0.2,Parts per million,16,1.036364,34,0.158333,36.5,19,3,0,33,38,11.554167,0.024875,2,Parts per billion
80,1.6,4103 BEACON HILL S,53,123428,11,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/27/2015,0.27,Parts per million,17,1.014286,34,0.171208,36.5,19,,21,33,38,11.554167,0.024875,,Parts per billion
80,1.6,4103 BEACON HILL S,53,123429,11,Parts per million,King,Seattle,Washington,0.041,Parts per billion,6/27/2015,0.2,Parts per million,17,1.014286,34,0.158333,36.5,19,,0,33,38,11.554167,0.024875,2,Parts per billion
80,7.3,4103 BEACON HILL S,53,123430,11,Parts per million,King,Seattle,Washington,0.018,Parts per billion,6/28/2015,0.27,Parts per million,8,1.883333,32,0.223167,34.7,22,10,6,33,17,21.166667,0.010708,,Parts per billion
80,7.3,4103 BEACON HILL S,53,123431,11,Parts per million,King,Seattle,Washington,0.018,Parts per billion,6/28/2015,0.2,Parts per million,8,1.883333,32,0.2,34.7,22,10,0,33,17,21.166667,0.010708,2,Parts per billion
80,4.3,4103 BEACON HILL S,53,123432,11,Parts per million,King,Seattle,Washington,0.018,Parts per billion,6/28/2015,0.27,Parts per million,8,1.8375,32,0.223167,34.7,22,,6,33,17,21.166667,0.010708,,Parts per billion
