Dmax Ozone,Year,Month,Day,OZONE-WEIGHT,Flag,Date Local
0.032,2000,02,10,27,0,2/10/2000
0.032,2000,02,10,27,0,2/10/2000
0.032,2000,02,10,27,0,2/10/2000
0.032,2000,02,10,27,0,2/10/2000
0.03,2000,02,11,25,0,2/11/2000
0.03,2000,02,11,25,0,2/11/2000
0.03,2000,02,11,25,0,2/11/2000
0.03,2000,02,11,25,0,2/11/2000
0.048,2000,02,12,41,0,2/12/2000
0.048,2000,02,12,41,0,2/12/2000
0.048,2000,02,12,41,0,2/12/2000
0.048,2000,02,12,41,0,2/12/2000
0.027,2000,02,13,23,0,2/13/2000
0.027,2000,02,13,23,0,2/13/2000
0.027,2000,02,13,23,0,2/13/2000
0.027,2000,02,13,23,0,2/13/2000
0.04,2000,02,14,34,0,2/14/2000
0.04,2000,02,14,34,0,2/14/2000
0.04,2000,02,14,34,0,2/14/2000
0.04,2000,02,14,34,0,2/14/2000
0.028,2000,02,15,24,0,2/15/2000
0.028,2000,02,15,24,0,2/15/2000
0.028,2000,02,15,24,0,2/15/2000
0.028,2000,02,15,24,0,2/15/2000
0.009,2000,02,16,8,0,2/16/2000
0.009,2000,02,16,8,0,2/16/2000
0.009,2000,02,16,8,0,2/16/2000
0.009,2000,02,16,8,0,2/16/2000
0.016,2000,02,17,14,0,2/17/2000
0.016,2000,02,17,14,0,2/17/2000
0.016,2000,02,17,14,0,2/17/2000
0.016,2000,02,17,14,0,2/17/2000
0.028,2000,02,18,24,0,2/18/2000
0.028,2000,02,18,24,0,2/18/2000
0.028,2000,02,18,24,0,2/18/2000
0.028,2000,02,18,24,0,2/18/2000
0.031,2000,02,19,26,0,2/19/2000
0.031,2000,02,19,26,0,2/19/2000
0.031,2000,02,19,26,0,2/19/2000
0.031,2000,02,19,26,0,2/19/2000
0.049,2000,02,20,42,0,2/20/2000
0.049,2000,02,20,42,0,2/20/2000
0.049,2000,02,20,42,0,2/20/2000
0.049,2000,02,20,42,0,2/20/2000
0.031,2000,02,21,26,0,2/21/2000
0.031,2000,02,21,26,0,2/21/2000
0.031,2000,02,21,26,0,2/21/2000
0.031,2000,02,21,26,0,2/21/2000
0.032,2000,02,22,27,0,2/22/2000
0.032,2000,02,22,27,0,2/22/2000
0.032,2000,02,22,27,0,2/22/2000
0.032,2000,02,22,27,0,2/22/2000
0.029,2000,02,23,25,0,2/23/2000
0.029,2000,02,23,25,0,2/23/2000
0.029,2000,02,23,25,0,2/23/2000
0.029,2000,02,23,25,0,2/23/2000
0.028,2000,02,24,24,0,2/24/2000
0.028,2000,02,24,24,0,2/24/2000
0.028,2000,02,24,24,0,2/24/2000
0.028,2000,02,24,24,0,2/24/2000
0.02,2000,02,25,17,0,2/25/2000
0.02,2000,02,25,17,0,2/25/2000
0.02,2000,02,25,17,0,2/25/2000
0.02,2000,02,25,17,0,2/25/2000
0.028,2000,02,26,24,0,2/26/2000
0.028,2000,02,26,24,0,2/26/2000
0.028,2000,02,26,24,0,2/26/2000
0.028,2000,02,26,24,0,2/26/2000
0.045,2000,02,27,38,0,2/27/2000
0.045,2000,02,27,38,0,2/27/2000
0.045,2000,02,27,38,0,2/27/2000
0.045,2000,02,27,38,0,2/27/2000
0.033,2000,02,28,28,0,2/28/2000
0.033,2000,02,28,28,0,2/28/2000
0.033,2000,02,28,28,0,2/28/2000
0.033,2000,02,28,28,0,2/28/2000
0.028,2000,02,29,24,0,2/29/2000
0.028,2000,02,29,24,0,2/29/2000
0.028,2000,02,29,24,0,2/29/2000
0.028,2000,02,29,24,0,2/29/2000
0.023,2000,03,01,19,0,3/1/2000
0.023,2000,03,01,19,0,3/1/2000
0.023,2000,03,01,19,0,3/1/2000
0.023,2000,03,01,19,0,3/1/2000
0.025,2000,03,02,21,0,3/2/2000
0.025,2000,03,02,21,0,3/2/2000
0.025,2000,03,02,21,0,3/2/2000
0.025,2000,03,02,21,0,3/2/2000
0.034,2000,03,03,29,0,3/3/2000
0.034,2000,03,03,29,0,3/3/2000
0.034,2000,03,03,29,0,3/3/2000
0.034,2000,03,03,29,0,3/3/2000
0.044,2000,03,04,37,0,3/4/2000
0.044,2000,03,04,37,0,3/4/2000
0.044,2000,03,04,37,0,3/4/2000
0.044,2000,03,04,37,0,3/4/2000
0.034,2000,03,05,29,0,3/5/2000
0.034,2000,03,05,29,0,3/5/2000
0.034,2000,03,05,29,0,3/5/2000
0.034,2000,03,05,29,0,3/5/2000
0.023,2000,03,06,19,0,3/6/2000
0.023,2000,03,06,19,0,3/6/2000
0.023,2000,03,06,19,0,3/6/2000
0.023,2000,03,06,19,0,3/6/2000
0.021,2000,03,07,18,0,3/7/2000
0.021,2000,03,07,18,0,3/7/2000
0.021,2000,03,07,18,0,3/7/2000
0.021,2000,03,07,18,0,3/7/2000
0.019,2000,03,08,16,0,3/8/2000
0.019,2000,03,08,16,0,3/8/2000
0.019,2000,03,08,16,0,3/8/2000
0.019,2000,03,08,16,0,3/8/2000
0.023,2000,03,09,19,0,3/9/2000
0.023,2000,03,09,19,0,3/9/2000
0.023,2000,03,09,19,0,3/9/2000
0.023,2000,03,09,19,0,3/9/2000
0.02,2000,03,10,17,0,3/10/2000
0.02,2000,03,10,17,0,3/10/2000
0.02,2000,03,10,17,0,3/10/2000
0.02,2000,03,10,17,0,3/10/2000
0.037,2000,03,11,31,0,3/11/2000
0.037,2000,03,11,31,0,3/11/2000
0.037,2000,03,11,31,0,3/11/2000
0.037,2000,03,11,31,0,3/11/2000
0.044,2000,03,12,37,0,3/12/2000
0.044,2000,03,12,37,0,3/12/2000
0.044,2000,03,12,37,0,3/12/2000
0.044,2000,03,12,37,0,3/12/2000
0.047,2000,03,13,40,0,3/13/2000
0.047,2000,03,13,40,0,3/13/2000
0.047,2000,03,13,40,0,3/13/2000
0.047,2000,03,13,40,0,3/13/2000
0.025,2000,03,14,21,0,3/14/2000
0.025,2000,03,14,21,0,3/14/2000
0.025,2000,03,14,21,0,3/14/2000
0.025,2000,03,14,21,0,3/14/2000
0.022,2000,03,15,19,0,3/15/2000
0.022,2000,03,15,19,0,3/15/2000
0.022,2000,03,15,19,0,3/15/2000
0.022,2000,03,15,19,0,3/15/2000
0.044,2000,03,16,37,0,3/16/2000
0.044,2000,03,16,37,0,3/16/2000
0.044,2000,03,16,37,0,3/16/2000
0.044,2000,03,16,37,0,3/16/2000
0.038,2000,03,17,32,0,3/17/2000
0.038,2000,03,17,32,0,3/17/2000
0.038,2000,03,17,32,0,3/17/2000
0.038,2000,03,17,32,0,3/17/2000
0.025,2000,03,18,21,0,3/18/2000
0.025,2000,03,18,21,0,3/18/2000
0.025,2000,03,18,21,0,3/18/2000
0.025,2000,03,18,21,0,3/18/2000
0.039,2000,03,19,33,0,3/19/2000
0.039,2000,03,19,33,0,3/19/2000
0.039,2000,03,19,33,0,3/19/2000
0.039,2000,03,19,33,0,3/19/2000
0.038,2000,03,20,32,0,3/20/2000
0.038,2000,03,20,32,0,3/20/2000
0.038,2000,03,20,32,0,3/20/2000
0.038,2000,03,20,32,0,3/20/2000
0.035,2000,03,21,30,0,3/21/2000
0.035,2000,03,21,30,0,3/21/2000
0.035,2000,03,21,30,0,3/21/2000
0.035,2000,03,21,30,0,3/21/2000
0.025,2000,03,22,21,0,3/22/2000
0.025,2000,03,22,21,0,3/22/2000
0.025,2000,03,22,21,0,3/22/2000
0.025,2000,03,22,21,0,3/22/2000
0.033,2000,03,23,28,0,3/23/2000
0.033,2000,03,23,28,0,3/23/2000
0.033,2000,03,23,28,0,3/23/2000
0.033,2000,03,23,28,0,3/23/2000
0.019,2000,03,24,16,0,3/24/2000
0.019,2000,03,24,16,0,3/24/2000
0.019,2000,03,24,16,0,3/24/2000
0.019,2000,03,24,16,0,3/24/2000
0.039,2000,03,25,33,0,3/25/2000
0.039,2000,03,25,33,0,3/25/2000
0.039,2000,03,25,33,0,3/25/2000
0.039,2000,03,25,33,0,3/25/2000
0.035,2000,03,26,30,0,3/26/2000
0.035,2000,03,26,30,0,3/26/2000
0.035,2000,03,26,30,0,3/26/2000
0.035,2000,03,26,30,0,3/26/2000
0.053,2000,03,27,45,0,3/27/2000
0.053,2000,03,27,45,0,3/27/2000
0.053,2000,03,27,45,0,3/27/2000
0.053,2000,03,27,45,0,3/27/2000
0.019,2000,03,28,16,0,3/28/2000
0.019,2000,03,28,16,0,3/28/2000
0.019,2000,03,28,16,0,3/28/2000
0.019,2000,03,28,16,0,3/28/2000
0.032,2000,03,29,27,0,3/29/2000
0.032,2000,03,29,27,0,3/29/2000
0.032,2000,03,29,27,0,3/29/2000
0.032,2000,03,29,27,0,3/29/2000
0.056,2000,03,30,47,0,3/30/2000
0.056,2000,03,30,47,0,3/30/2000
0.056,2000,03,30,47,0,3/30/2000
0.056,2000,03,30,47,0,3/30/2000
0.039,2000,03,31,33,0,3/31/2000
0.039,2000,03,31,33,0,3/31/2000
0.039,2000,03,31,33,0,3/31/2000
0.039,2000,03,31,33,0,3/31/2000
0.034,2000,04,01,29,0,4/1/2000
0.034,2000,04,01,29,0,4/1/2000
0.034,2000,04,01,29,0,4/1/2000
0.034,2000,04,01,29,0,4/1/2000
0.019,2000,04,02,16,0,4/2/2000
0.019,2000,04,02,16,0,4/2/2000
0.019,2000,04,02,16,0,4/2/2000
0.019,2000,04,02,16,0,4/2/2000
0.031,2000,04,03,26,0,4/3/2000
0.031,2000,04,03,26,0,4/3/2000
0.031,2000,04,03,26,0,4/3/2000
0.031,2000,04,03,26,0,4/3/2000
0.042,2000,04,04,36,0,4/4/2000
0.042,2000,04,04,36,0,4/4/2000
0.042,2000,04,04,36,0,4/4/2000
0.042,2000,04,04,36,0,4/4/2000
0.05,2000,04,05,42,0,4/5/2000
0.05,2000,04,05,42,0,4/5/2000
0.05,2000,04,05,42,0,4/5/2000
0.05,2000,04,05,42,0,4/5/2000
0.041,2000,04,06,35,0,4/6/2000
0.041,2000,04,06,35,0,4/6/2000
0.041,2000,04,06,35,0,4/6/2000
0.041,2000,04,06,35,0,4/6/2000
0.033,2000,04,07,28,0,4/7/2000
0.033,2000,04,07,28,0,4/7/2000
0.033,2000,04,07,28,0,4/7/2000
0.033,2000,04,07,28,0,4/7/2000
0.046,2000,04,08,39,0,4/8/2000
0.046,2000,04,08,39,0,4/8/2000
0.046,2000,04,08,39,0,4/8/2000
0.046,2000,04,08,39,0,4/8/2000
0.047,2000,04,09,40,0,4/9/2000
0.047,2000,04,09,40,0,4/9/2000
0.047,2000,04,09,40,0,4/9/2000
0.047,2000,04,09,40,0,4/9/2000
0.031,2000,04,10,26,0,4/10/2000
0.031,2000,04,10,26,0,4/10/2000
0.031,2000,04,10,26,0,4/10/2000
0.031,2000,04,10,26,0,4/10/2000
0.035,2000,04,11,30,0,4/11/2000
0.035,2000,04,11,30,0,4/11/2000
0.035,2000,04,11,30,0,4/11/2000
0.035,2000,04,11,30,0,4/11/2000
0.036,2000,04,12,31,0,4/12/2000
0.036,2000,04,12,31,0,4/12/2000
0.036,2000,04,12,31,0,4/12/2000
0.036,2000,04,12,31,0,4/12/2000
0.021,2000,04,13,18,0,4/13/2000
0.021,2000,04,13,18,0,4/13/2000
0.021,2000,04,13,18,0,4/13/2000
0.021,2000,04,13,18,0,4/13/2000
0.051,2000,04,14,43,0,4/14/2000
0.051,2000,04,14,43,0,4/14/2000
0.051,2000,04,14,43,0,4/14/2000
0.051,2000,04,14,43,0,4/14/2000
0.034,2000,04,15,29,0,4/15/2000
0.034,2000,04,15,29,0,4/15/2000
0.034,2000,04,15,29,0,4/15/2000
0.034,2000,04,15,29,0,4/15/2000
0.034,2000,04,16,29,0,4/16/2000
0.034,2000,04,16,29,0,4/16/2000
0.034,2000,04,16,29,0,4/16/2000
0.034,2000,04,16,29,0,4/16/2000
0.051,2000,04,17,43,0,4/17/2000
0.051,2000,04,17,43,0,4/17/2000
0.051,2000,04,17,43,0,4/17/2000
0.051,2000,04,17,43,0,4/17/2000
0.031,2000,04,18,26,0,4/18/2000
0.031,2000,04,18,26,0,4/18/2000
0.031,2000,04,18,26,0,4/18/2000
0.031,2000,04,18,26,0,4/18/2000
0.025,2000,04,19,21,0,4/19/2000
0.025,2000,04,19,21,0,4/19/2000
0.025,2000,04,19,21,0,4/19/2000
0.025,2000,04,19,21,0,4/19/2000
0.044,2000,04,20,37,0,4/20/2000
0.044,2000,04,20,37,0,4/20/2000
0.044,2000,04,20,37,0,4/20/2000
0.044,2000,04,20,37,0,4/20/2000
0.057,2000,04,21,48,0,4/21/2000
0.057,2000,04,21,48,0,4/21/2000
0.057,2000,04,21,48,0,4/21/2000
0.057,2000,04,21,48,0,4/21/2000
0.061,2000,04,22,54,0,4/22/2000
0.061,2000,04,22,54,0,4/22/2000
0.061,2000,04,22,54,0,4/22/2000
0.061,2000,04,22,54,0,4/22/2000
0.041,2000,04,23,35,0,4/23/2000
0.041,2000,04,23,35,0,4/23/2000
0.041,2000,04,23,35,0,4/23/2000
0.041,2000,04,23,35,0,4/23/2000
0.066,2000,04,24,71,0,4/24/2000
0.066,2000,04,24,71,0,4/24/2000
0.066,2000,04,24,71,0,4/24/2000
0.066,2000,04,24,71,0,4/24/2000
0.073,2000,04,25,93,0,4/25/2000
0.073,2000,04,25,93,0,4/25/2000
0.073,2000,04,25,93,0,4/25/2000
0.073,2000,04,25,93,0,4/25/2000
0.071,2000,04,26,87,0,4/26/2000
0.071,2000,04,26,87,0,4/26/2000
0.071,2000,04,26,87,0,4/26/2000
0.071,2000,04,26,87,0,4/26/2000
0.062,2000,04,27,58,0,4/27/2000
0.062,2000,04,27,58,0,4/27/2000
0.062,2000,04,27,58,0,4/27/2000
0.062,2000,04,27,58,0,4/27/2000
0.074,2000,04,28,97,0,4/28/2000
0.074,2000,04,28,97,0,4/28/2000
0.074,2000,04,28,97,0,4/28/2000
0.074,2000,04,28,97,0,4/28/2000
0.053,2000,04,29,45,0,4/29/2000
0.053,2000,04,29,45,0,4/29/2000
0.053,2000,04,29,45,0,4/29/2000
0.053,2000,04,29,45,0,4/29/2000
0.032,2000,04,30,27,0,4/30/2000
0.032,2000,04,30,27,0,4/30/2000
0.032,2000,04,30,27,0,4/30/2000
0.032,2000,04,30,27,0,4/30/2000
0.04,2000,05,01,34,0,5/1/2000
0.04,2000,05,01,34,0,5/1/2000
0.04,2000,05,01,34,0,5/1/2000
0.04,2000,05,01,34,0,5/1/2000
0.036,2000,05,02,31,0,5/2/2000
0.036,2000,05,02,31,0,5/2/2000
0.036,2000,05,02,31,0,5/2/2000
0.036,2000,05,02,31,0,5/2/2000
0.037,2000,05,03,31,0,5/3/2000
0.037,2000,05,03,31,0,5/3/2000
0.037,2000,05,03,31,0,5/3/2000
0.037,2000,05,03,31,0,5/3/2000
0.031,2000,05,04,26,0,5/4/2000
0.031,2000,05,04,26,0,5/4/2000
0.031,2000,05,04,26,0,5/4/2000
0.031,2000,05,04,26,0,5/4/2000
0.022,2000,05,05,19,0,5/5/2000
0.022,2000,05,05,19,0,5/5/2000
0.022,2000,05,05,19,0,5/5/2000
0.022,2000,05,05,19,0,5/5/2000
0.027,2000,05,06,23,0,5/6/2000
0.027,2000,05,06,23,0,5/6/2000
0.045,2000,05,22,38,0,5/22/2000
0.045,2000,05,22,38,0,5/22/2000
0.045,2000,05,22,38,0,5/22/2000
0.045,2000,05,22,38,0,5/22/2000
0.026,2000,05,23,22,0,5/23/2000
0.026,2000,05,23,22,0,5/23/2000
0.026,2000,05,23,22,0,5/23/2000
0.026,2000,05,23,22,0,5/23/2000
0.018,2000,05,24,15,0,5/24/2000
0.018,2000,05,24,15,0,5/24/2000
0.018,2000,05,24,15,0,5/24/2000
0.018,2000,05,24,15,0,5/24/2000
0.023,2000,05,25,19,0,5/25/2000
0.023,2000,05,25,19,0,5/25/2000
0.023,2000,05,25,19,0,5/25/2000
0.023,2000,05,25,19,0,5/25/2000
0.024,2000,05,26,20,0,5/26/2000
0.024,2000,05,26,20,0,5/26/2000
0.024,2000,05,26,20,0,5/26/2000
0.024,2000,05,26,20,0,5/26/2000
0.029,2000,05,27,25,0,5/27/2000
0.029,2000,05,27,25,0,5/27/2000
0.029,2000,05,27,25,0,5/27/2000
0.029,2000,05,27,25,0,5/27/2000
0.084,2000,05,28,122,0,5/28/2000
0.084,2000,05,28,122,0,5/28/2000
0.084,2000,05,28,122,0,5/28/2000
0.084,2000,05,28,122,0,5/28/2000
0.029,2000,05,30,25,0,5/30/2000
0.029,2000,05,30,25,0,5/30/2000
0.029,2000,05,30,25,0,5/30/2000
0.029,2000,05,30,25,0,5/30/2000
0.051,2000,05,31,43,0,5/31/2000
0.051,2000,05,31,43,0,5/31/2000
0.051,2000,05,31,43,0,5/31/2000
0.051,2000,05,31,43,0,5/31/2000
0.046,2000,06,01,39,0,6/1/2000
0.046,2000,06,01,39,0,6/1/2000
0.046,2000,06,01,39,0,6/1/2000
0.046,2000,06,01,39,0,6/1/2000
0.03,2000,06,02,25,0,6/2/2000
0.03,2000,06,02,25,0,6/2/2000
0.03,2000,06,02,25,0,6/2/2000
0.03,2000,06,02,25,0,6/2/2000
0.025,2000,06,03,21,0,6/3/2000
0.025,2000,06,03,21,0,6/3/2000
0.025,2000,06,03,21,0,6/3/2000
0.025,2000,06,03,21,0,6/3/2000
0.02,2000,06,04,17,0,6/4/2000
0.02,2000,06,04,17,0,6/4/2000
0.02,2000,06,04,17,0,6/4/2000
0.02,2000,06,04,17,0,6/4/2000
0.02,2000,06,05,17,0,6/5/2000
0.02,2000,06,05,17,0,6/5/2000
0.02,2000,06,05,17,0,6/5/2000
0.02,2000,06,05,17,0,6/5/2000
0.047,2000,06,06,40,0,6/6/2000
0.047,2000,06,06,40,0,6/6/2000
0.047,2000,06,06,40,0,6/6/2000
0.047,2000,06,06,40,0,6/6/2000
0.076,2000,06,07,101,0,6/7/2000
0.076,2000,06,07,101,0,6/7/2000
0.076,2000,06,07,101,0,6/7/2000
0.076,2000,06,07,101,0,6/7/2000
0.052,2000,06,08,44,0,6/8/2000
0.052,2000,06,08,44,0,6/8/2000
0.052,2000,06,08,44,0,6/8/2000
0.052,2000,06,08,44,0,6/8/2000
0.011,2000,06,09,9,0,6/9/2000
0.011,2000,06,09,9,0,6/9/2000
0.011,2000,06,09,9,0,6/9/2000
0.011,2000,06,09,9,0,6/9/2000
0.021,2000,06,10,18,0,6/10/2000
0.021,2000,06,10,18,0,6/10/2000
0.021,2000,06,10,18,0,6/10/2000
0.021,2000,06,10,18,0,6/10/2000
0.028,2000,06,11,24,0,6/11/2000
0.028,2000,06,11,24,0,6/11/2000
0.028,2000,06,11,24,0,6/11/2000
0.028,2000,06,11,24,0,6/11/2000
0.031,2000,06,12,26,0,6/12/2000
0.031,2000,06,12,26,0,6/12/2000
0.031,2000,06,12,26,0,6/12/2000
0.031,2000,06,12,26,0,6/12/2000
0.03,2000,06,13,25,0,6/13/2000
0.03,2000,06,13,25,0,6/13/2000
0.03,2000,06,13,25,0,6/13/2000
0.03,2000,06,13,25,0,6/13/2000
0.022,2000,06,14,19,0,6/14/2000
0.022,2000,06,14,19,0,6/14/2000
0.022,2000,06,14,19,0,6/14/2000
0.022,2000,06,14,19,0,6/14/2000
0.022,2000,06,15,19,0,6/15/2000
0.022,2000,06,15,19,0,6/15/2000
0.022,2000,06,15,19,0,6/15/2000
0.022,2000,06,15,19,0,6/15/2000
0.015,2000,06,16,13,0,6/16/2000
0.015,2000,06,16,13,0,6/16/2000
0.015,2000,06,16,13,0,6/16/2000
0.015,2000,06,16,13,0,6/16/2000
0.016,2000,06,17,14,0,6/17/2000
0.016,2000,06,17,14,0,6/17/2000
0.016,2000,06,17,14,0,6/17/2000
0.016,2000,06,17,14,0,6/17/2000
0.022,2000,06,18,19,0,6/18/2000
0.022,2000,06,18,19,0,6/18/2000
0.022,2000,06,18,19,0,6/18/2000
0.022,2000,06,18,19,0,6/18/2000
0.014,2000,06,19,12,0,6/19/2000
0.014,2000,06,19,12,0,6/19/2000
0.014,2000,06,19,12,0,6/19/2000
0.014,2000,06,19,12,0,6/19/2000
0.022,2000,06,20,19,0,6/20/2000
0.022,2000,06,20,19,0,6/20/2000
0.022,2000,06,20,19,0,6/20/2000
0.022,2000,06,20,19,0,6/20/2000
0.022,2000,06,21,19,0,6/21/2000
0.022,2000,06,21,19,0,6/21/2000
0.022,2000,06,21,19,0,6/21/2000
0.022,2000,06,21,19,0,6/21/2000
0.022,2000,06,22,19,0,6/22/2000
0.022,2000,06,22,19,0,6/22/2000
0.022,2000,06,22,19,0,6/22/2000
0.022,2000,06,22,19,0,6/22/2000
0.024,2000,06,23,20,0,6/23/2000
0.024,2000,06,23,20,0,6/23/2000
0.024,2000,06,23,20,0,6/23/2000
0.024,2000,06,23,20,0,6/23/2000
0.022,2000,06,24,19,0,6/24/2000
0.022,2000,06,24,19,0,6/24/2000
0.022,2000,06,24,19,0,6/24/2000
0.022,2000,06,24,19,0,6/24/2000
0.026,2000,06,25,22,0,6/25/2000
0.026,2000,06,25,22,0,6/25/2000
0.026,2000,06,25,22,0,6/25/2000
0.026,2000,06,25,22,0,6/25/2000
0.02,2000,06,26,17,0,6/26/2000
0.02,2000,06,26,17,0,6/26/2000
0.02,2000,06,26,17,0,6/26/2000
0.02,2000,06,26,17,0,6/26/2000
0.029,2000,06,27,25,0,6/27/2000
0.029,2000,06,27,25,0,6/27/2000
0.029,2000,06,27,25,0,6/27/2000
0.029,2000,06,27,25,0,6/27/2000
0.029,2000,06,28,25,0,6/28/2000
0.029,2000,06,28,25,0,6/28/2000
0.029,2000,06,28,25,0,6/28/2000
0.029,2000,06,28,25,0,6/28/2000
0.045,2000,06,29,38,0,6/29/2000
0.045,2000,06,29,38,0,6/29/2000
0.045,2000,06,29,38,0,6/29/2000
0.045,2000,06,29,38,0,6/29/2000
0.023,2000,06,30,19,0,6/30/2000
0.023,2000,06,30,19,0,6/30/2000
0.023,2000,06,30,19,0,6/30/2000
0.023,2000,06,30,19,0,6/30/2000
0.023,2000,07,01,19,0,7/1/2000
0.023,2000,07,01,19,0,7/1/2000
0.023,2000,07,01,19,0,7/1/2000
0.023,2000,07,01,19,0,7/1/2000
0.026,2000,07,02,22,0,7/2/2000
0.026,2000,07,02,22,0,7/2/2000
0.026,2000,07,02,22,0,7/2/2000
0.026,2000,07,02,22,0,7/2/2000
0.022,2000,07,03,19,0,7/3/2000
0.022,2000,07,03,19,0,7/3/2000
0.022,2000,07,03,19,0,7/3/2000
0.022,2000,07,03,19,0,7/3/2000
0.034,2000,07,04,29,0,7/4/2000
0.034,2000,07,04,29,0,7/4/2000
0.034,2000,07,04,29,0,7/4/2000
0.034,2000,07,04,29,0,7/4/2000
0.074,2000,07,05,97,0,7/5/2000
0.074,2000,07,05,97,0,7/5/2000
0.074,2000,07,05,97,0,7/5/2000
0.074,2000,07,05,97,0,7/5/2000
0.033,2000,07,06,28,0,7/6/2000
0.033,2000,07,06,28,0,7/6/2000
0.033,2000,07,06,28,0,7/6/2000
0.033,2000,07,06,28,0,7/6/2000
0.121,2000,07,07,203,0,7/7/2000
0.121,2000,07,07,203,0,7/7/2000
0.121,2000,07,07,203,0,7/7/2000
0.121,2000,07,07,203,0,7/7/2000
0.089,2000,07,08,135,0,7/8/2000
0.089,2000,07,08,135,0,7/8/2000
0.089,2000,07,08,135,0,7/8/2000
0.089,2000,07,08,135,0,7/8/2000
0.05,2000,07,09,42,0,7/9/2000
0.05,2000,07,09,42,0,7/9/2000
0.05,2000,07,09,42,0,7/9/2000
0.05,2000,07,09,42,0,7/9/2000
0.02,2000,07,10,17,0,7/10/2000
0.02,2000,07,10,17,0,7/10/2000
0.02,2000,07,10,17,0,7/10/2000
0.02,2000,07,10,17,0,7/10/2000
0.02,2000,07,11,17,0,7/11/2000
0.02,2000,07,11,17,0,7/11/2000
0.02,2000,07,11,17,0,7/11/2000
0.02,2000,07,11,17,0,7/11/2000
0.032,2000,07,12,27,0,7/12/2000
0.032,2000,07,12,27,0,7/12/2000
0.032,2000,07,12,27,0,7/12/2000
0.032,2000,07,12,27,0,7/12/2000
0.048,2000,07,13,41,0,7/13/2000
0.048,2000,07,13,41,0,7/13/2000
0.048,2000,07,13,41,0,7/13/2000
0.048,2000,07,13,41,0,7/13/2000
0.06,2000,07,14,51,0,7/14/2000
0.06,2000,07,14,51,0,7/14/2000
0.06,2000,07,14,51,0,7/14/2000
0.06,2000,07,14,51,0,7/14/2000
0.07,2000,07,15,84,0,7/15/2000
0.07,2000,07,15,84,0,7/15/2000
0.07,2000,07,15,84,0,7/15/2000
0.07,2000,07,15,84,0,7/15/2000
0.046,2000,07,16,39,0,7/16/2000
0.046,2000,07,16,39,0,7/16/2000
0.046,2000,07,16,39,0,7/16/2000
0.046,2000,07,16,39,0,7/16/2000
0.037,2000,07,17,31,0,7/17/2000
0.037,2000,07,17,31,0,7/17/2000
0.037,2000,07,17,31,0,7/17/2000
0.037,2000,07,17,31,0,7/17/2000
0.035,2000,07,18,30,0,7/18/2000
0.035,2000,07,18,30,0,7/18/2000
0.035,2000,07,18,30,0,7/18/2000
0.035,2000,07,18,30,0,7/18/2000
0.035,2000,07,19,30,0,7/19/2000
0.035,2000,07,19,30,0,7/19/2000
0.035,2000,07,19,30,0,7/19/2000
0.035,2000,07,19,30,0,7/19/2000
0.045,2000,07,20,38,0,7/20/2000
0.045,2000,07,20,38,0,7/20/2000
0.045,2000,07,20,38,0,7/20/2000
0.045,2000,07,20,38,0,7/20/2000
0.048,2000,07,21,41,0,7/21/2000
0.048,2000,07,21,41,0,7/21/2000
0.048,2000,07,21,41,0,7/21/2000
0.048,2000,07,21,41,0,7/21/2000
0.052,2000,07,22,44,0,7/22/2000
0.052,2000,07,22,44,0,7/22/2000
0.052,2000,07,22,44,0,7/22/2000
0.052,2000,07,22,44,0,7/22/2000
0.035,2000,07,23,30,0,7/23/2000
0.035,2000,07,23,30,0,7/23/2000
0.035,2000,07,23,30,0,7/23/2000
0.035,2000,07,23,30,0,7/23/2000
0.115,2000,07,24,200,0,7/24/2000
0.115,2000,07,24,200,0,7/24/2000
0.115,2000,07,24,200,0,7/24/2000
0.115,2000,07,24,200,0,7/24/2000
0.07,2000,07,25,84,0,7/25/2000
0.07,2000,07,25,84,0,7/25/2000
0.07,2000,07,25,84,0,7/25/2000
0.07,2000,07,25,84,0,7/25/2000
0.085,2000,07,26,124,0,7/26/2000
0.085,2000,07,26,124,0,7/26/2000
0.085,2000,07,26,124,0,7/26/2000
0.085,2000,07,26,124,0,7/26/2000
0.063,2000,07,27,61,0,7/27/2000
0.063,2000,07,27,61,0,7/27/2000
0.063,2000,07,27,61,0,7/27/2000
0.063,2000,07,27,61,0,7/27/2000
0.028,2000,07,28,24,0,7/28/2000
0.028,2000,07,28,24,0,7/28/2000
0.028,2000,07,28,24,0,7/28/2000
0.028,2000,07,28,24,0,7/28/2000
0.032,2000,07,29,27,0,7/29/2000
0.032,2000,07,29,27,0,7/29/2000
0.032,2000,07,29,27,0,7/29/2000
0.032,2000,07,29,27,0,7/29/2000
0.028,2000,07,30,24,0,7/30/2000
0.028,2000,07,30,24,0,7/30/2000
0.028,2000,07,30,24,0,7/30/2000
0.028,2000,07,30,24,0,7/30/2000
0.015,2000,07,31,13,0,7/31/2000
0.015,2000,07,31,13,0,7/31/2000
0.015,2000,07,31,13,0,7/31/2000
0.015,2000,07,31,13,0,7/31/2000
0.076,2000,08,01,101,0,8/1/2000
0.076,2000,08,01,101,0,8/1/2000
0.076,2000,08,01,101,0,8/1/2000
0.076,2000,08,01,101,0,8/1/2000
0.054,2000,08,02,46,0,8/2/2000
0.054,2000,08,02,46,0,8/2/2000
0.054,2000,08,02,46,0,8/2/2000
0.054,2000,08,02,46,0,8/2/2000
