O3 1st Max Hour,O3 1st Max Value,O3 AQI,O3 Mean,Date Local
11,0.079,109,0.0515,7/4/2000
11,0.079,109,0.0515,7/4/2000
11,0.079,109,0.0515,7/4/2000
11,0.079,109,0.0515,7/4/2000
10,0.059,50,0.034667,7/5/2000
10,0.059,50,0.034667,7/5/2000
10,0.059,50,0.034667,7/5/2000
10,0.059,50,0.034667,7/5/2000
10,0.059,50,0.034667,7/5/2000
10,0.059,50,0.034667,7/5/2000
10,0.059,50,0.034667,7/5/2000
10,0.059,50,0.034667,7/5/2000
5,0.022,19,0.014833,7/6/2000
5,0.022,19,0.014833,7/6/2000
5,0.022,19,0.014833,7/6/2000
5,0.022,19,0.014833,7/6/2000
5,0.022,19,0.014833,7/6/2000
5,0.022,19,0.014833,7/6/2000
5,0.022,19,0.014833,7/6/2000
5,0.022,19,0.014833,7/6/2000
10,0.067,74,0.055059,7/7/2000
10,0.067,74,0.055059,7/7/2000
10,0.067,74,0.055059,7/7/2000
10,0.067,74,0.055059,7/7/2000
10,0.067,74,0.055059,7/7/2000
10,0.067,74,0.055059,7/7/2000
10,0.067,74,0.055059,7/7/2000
10,0.067,74,0.055059,7/7/2000
10,0.074,97,0.055167,7/8/2000
10,0.074,97,0.055167,7/8/2000
10,0.074,97,0.055167,7/8/2000
10,0.074,97,0.055167,7/8/2000
10,0.074,97,0.055167,7/8/2000
10,0.074,97,0.055167,7/8/2000
10,0.074,97,0.055167,7/8/2000
10,0.074,97,0.055167,7/8/2000
11,0.068,77,0.052667,7/9/2000
11,0.068,77,0.052667,7/9/2000
11,0.068,77,0.052667,7/9/2000
11,0.068,77,0.052667,7/9/2000
11,0.068,77,0.052667,7/9/2000
11,0.068,77,0.052667,7/9/2000
11,0.068,77,0.052667,7/9/2000
11,0.068,77,0.052667,7/9/2000
11,0.084,122,0.050292,7/10/2000
11,0.084,122,0.050292,7/10/2000
11,0.084,122,0.050292,7/10/2000
11,0.084,122,0.050292,7/10/2000
11,0.084,122,0.050292,7/10/2000
11,0.084,122,0.050292,7/10/2000
11,0.084,122,0.050292,7/10/2000
11,0.084,122,0.050292,7/10/2000
11,0.069,80,0.041958,7/11/2000
11,0.069,80,0.041958,7/11/2000
11,0.069,80,0.041958,7/11/2000
11,0.069,80,0.041958,7/11/2000
11,0.069,80,0.041958,7/11/2000
11,0.069,80,0.041958,7/11/2000
11,0.069,80,0.041958,7/11/2000
11,0.069,80,0.041958,7/11/2000
10,0.045,38,0.031917,7/12/2000
10,0.045,38,0.031917,7/12/2000
10,0.045,38,0.031917,7/12/2000
10,0.045,38,0.031917,7/12/2000
10,0.045,38,0.031917,7/12/2000
10,0.045,38,0.031917,7/12/2000
10,0.045,38,0.031917,7/12/2000
10,0.045,38,0.031917,7/12/2000
12,0.069,80,0.041875,7/14/2000
12,0.069,80,0.041875,7/14/2000
12,0.069,80,0.041875,7/14/2000
12,0.069,80,0.041875,7/14/2000
12,0.069,80,0.041875,7/14/2000
12,0.069,80,0.041875,7/14/2000
12,0.069,80,0.041875,7/14/2000
12,0.069,80,0.041875,7/14/2000
10,0.055,47,0.03075,7/15/2000
10,0.055,47,0.03075,7/15/2000
10,0.055,47,0.03075,7/15/2000
10,0.055,47,0.03075,7/15/2000
10,0.055,47,0.03075,7/15/2000
10,0.055,47,0.03075,7/15/2000
10,0.055,47,0.03075,7/15/2000
10,0.055,47,0.03075,7/15/2000
10,0.07,84,0.04075,7/16/2000
10,0.07,84,0.04075,7/16/2000
10,0.07,84,0.04075,7/16/2000
10,0.07,84,0.04075,7/16/2000
10,0.07,84,0.04075,7/16/2000
10,0.07,84,0.04075,7/16/2000
10,0.07,84,0.04075,7/16/2000
10,0.07,84,0.04075,7/16/2000
10,0.063,61,0.034042,7/17/2000
10,0.063,61,0.034042,7/17/2000
10,0.063,61,0.034042,7/17/2000
10,0.063,61,0.034042,7/17/2000
10,0.063,61,0.034042,7/17/2000
10,0.063,61,0.034042,7/17/2000
10,0.063,61,0.034042,7/17/2000
10,0.063,61,0.034042,7/17/2000
11,0.087,129,0.04975,7/18/2000
11,0.087,129,0.04975,7/18/2000
11,0.087,129,0.04975,7/18/2000
11,0.087,129,0.04975,7/18/2000
11,0.087,129,0.04975,7/18/2000
11,0.087,129,0.04975,7/18/2000
11,0.087,129,0.04975,7/18/2000
11,0.087,129,0.04975,7/18/2000
10,0.072,90,0.049875,7/19/2000
10,0.072,90,0.049875,7/19/2000
10,0.072,90,0.049875,7/19/2000
10,0.072,90,0.049875,7/19/2000
11,0.069,80,0.042583,7/20/2000
11,0.069,80,0.042583,7/20/2000
11,0.069,80,0.042583,7/20/2000
11,0.069,80,0.042583,7/20/2000
11,0.069,80,0.042583,7/20/2000
11,0.069,80,0.042583,7/20/2000
11,0.069,80,0.042583,7/20/2000
11,0.069,80,0.042583,7/20/2000
11,0.062,58,0.0435,7/21/2000
11,0.062,58,0.0435,7/21/2000
11,0.062,58,0.0435,7/21/2000
11,0.062,58,0.0435,7/21/2000
11,0.062,58,0.0435,7/21/2000
11,0.062,58,0.0435,7/21/2000
11,0.062,58,0.0435,7/21/2000
11,0.062,58,0.0435,7/21/2000
12,0.059,50,0.0435,7/22/2000
12,0.059,50,0.0435,7/22/2000
12,0.059,50,0.0435,7/22/2000
12,0.059,50,0.0435,7/22/2000
12,0.059,50,0.0435,7/22/2000
12,0.059,50,0.0435,7/22/2000
12,0.059,50,0.0435,7/22/2000
12,0.059,50,0.0435,7/22/2000
10,0.05,42,0.040333,7/23/2000
10,0.05,42,0.040333,7/23/2000
10,0.05,42,0.040333,7/23/2000
10,0.05,42,0.040333,7/23/2000
10,0.05,42,0.040333,7/23/2000
10,0.05,42,0.040333,7/23/2000
10,0.05,42,0.040333,7/23/2000
10,0.05,42,0.040333,7/23/2000
13,0.036,31,0.031333,7/24/2000
13,0.036,31,0.031333,7/24/2000
13,0.036,31,0.031333,7/24/2000
13,0.036,31,0.031333,7/24/2000
13,0.036,31,0.031333,7/24/2000
13,0.036,31,0.031333,7/24/2000
13,0.036,31,0.031333,7/24/2000
13,0.036,31,0.031333,7/24/2000
0,0.031,26,0.021042,7/25/2000
0,0.031,26,0.021042,7/25/2000
0,0.031,26,0.021042,7/25/2000
0,0.031,26,0.021042,7/25/2000
0,0.031,26,0.021042,7/25/2000
0,0.031,26,0.021042,7/25/2000
0,0.031,26,0.021042,7/25/2000
0,0.031,26,0.021042,7/25/2000
11,0.034,29,0.019042,7/26/2000
11,0.034,29,0.019042,7/26/2000
11,0.034,29,0.019042,7/26/2000
11,0.034,29,0.019042,7/26/2000
11,0.034,29,0.019042,7/26/2000
11,0.034,29,0.019042,7/26/2000
11,0.034,29,0.019042,7/26/2000
11,0.034,29,0.019042,7/26/2000
11,0.068,77,0.034542,7/27/2000
11,0.068,77,0.034542,7/27/2000
11,0.068,77,0.034542,7/27/2000
11,0.068,77,0.034542,7/27/2000
11,0.068,77,0.034542,7/27/2000
11,0.068,77,0.034542,7/27/2000
11,0.068,77,0.034542,7/27/2000
11,0.068,77,0.034542,7/27/2000
10,0.08,111,0.039292,7/28/2000
10,0.08,111,0.039292,7/28/2000
10,0.08,111,0.039292,7/28/2000
10,0.08,111,0.039292,7/28/2000
10,0.08,111,0.039292,7/28/2000
10,0.08,111,0.039292,7/28/2000
10,0.08,111,0.039292,7/28/2000
10,0.08,111,0.039292,7/28/2000
9,0.066,71,0.039792,7/29/2000
9,0.066,71,0.039792,7/29/2000
9,0.066,71,0.039792,7/29/2000
9,0.066,71,0.039792,7/29/2000
9,0.066,71,0.039792,7/29/2000
9,0.066,71,0.039792,7/29/2000
9,0.066,71,0.039792,7/29/2000
9,0.066,71,0.039792,7/29/2000
9,0.045,38,0.029,7/30/2000
9,0.045,38,0.029,7/30/2000
9,0.045,38,0.029,7/30/2000
9,0.045,38,0.029,7/30/2000
9,0.045,38,0.029,7/30/2000
9,0.045,38,0.029,7/30/2000
9,0.045,38,0.029,7/30/2000
9,0.045,38,0.029,7/30/2000
11,0.055,47,0.033583,7/31/2000
11,0.055,47,0.033583,7/31/2000
11,0.055,47,0.033583,7/31/2000
11,0.055,47,0.033583,7/31/2000
11,0.055,47,0.033583,7/31/2000
11,0.055,47,0.033583,7/31/2000
11,0.055,47,0.033583,7/31/2000
11,0.055,47,0.033583,7/31/2000
10,0.036,31,0.021792,8/1/2000
10,0.036,31,0.021792,8/1/2000
10,0.036,31,0.021792,8/1/2000
10,0.036,31,0.021792,8/1/2000
10,0.036,31,0.021792,8/1/2000
10,0.036,31,0.021792,8/1/2000
10,0.036,31,0.021792,8/1/2000
10,0.036,31,0.021792,8/1/2000
10,0.034,29,0.017125,8/2/2000
10,0.034,29,0.017125,8/2/2000
10,0.034,29,0.017125,8/2/2000
10,0.034,29,0.017125,8/2/2000
10,0.034,29,0.017125,8/2/2000
10,0.034,29,0.017125,8/2/2000
10,0.034,29,0.017125,8/2/2000
10,0.034,29,0.017125,8/2/2000
12,0.037,31,0.025875,8/3/2000
12,0.037,31,0.025875,8/3/2000
12,0.037,31,0.025875,8/3/2000
12,0.037,31,0.025875,8/3/2000
12,0.037,31,0.025875,8/3/2000
12,0.037,31,0.025875,8/3/2000
12,0.037,31,0.025875,8/3/2000
12,0.037,31,0.025875,8/3/2000
11,0.042,36,0.024333,8/4/2000
11,0.042,36,0.024333,8/4/2000
11,0.042,36,0.024333,8/4/2000
11,0.042,36,0.024333,8/4/2000
11,0.042,36,0.024333,8/4/2000
11,0.042,36,0.024333,8/4/2000
11,0.042,36,0.024333,8/4/2000
11,0.042,36,0.024333,8/4/2000
10,0.068,77,0.040208,8/5/2000
10,0.068,77,0.040208,8/5/2000
10,0.068,77,0.040208,8/5/2000
10,0.068,77,0.040208,8/5/2000
10,0.068,77,0.040208,8/5/2000
10,0.068,77,0.040208,8/5/2000
10,0.068,77,0.040208,8/5/2000
10,0.068,77,0.040208,8/5/2000
10,0.062,58,0.042292,8/6/2000
10,0.062,58,0.042292,8/6/2000
10,0.062,58,0.042292,8/6/2000
10,0.062,58,0.042292,8/6/2000
10,0.062,58,0.042292,8/6/2000
10,0.062,58,0.042292,8/6/2000
10,0.062,58,0.042292,8/6/2000
10,0.062,58,0.042292,8/6/2000
11,0.063,61,0.038167,8/7/2000
11,0.063,61,0.038167,8/7/2000
11,0.063,61,0.038167,8/7/2000
11,0.063,61,0.038167,8/7/2000
11,0.063,61,0.038167,8/7/2000
11,0.063,61,0.038167,8/7/2000
11,0.063,61,0.038167,8/7/2000
11,0.063,61,0.038167,8/7/2000
9,0.089,135,0.044208,8/8/2000
9,0.089,135,0.044208,8/8/2000
9,0.089,135,0.044208,8/8/2000
9,0.089,135,0.044208,8/8/2000
9,0.089,135,0.044208,8/8/2000
9,0.089,135,0.044208,8/8/2000
9,0.089,135,0.044208,8/8/2000
9,0.089,135,0.044208,8/8/2000
12,0.093,145,0.055833,8/9/2000
12,0.093,145,0.055833,8/9/2000
12,0.093,145,0.055833,8/9/2000
12,0.093,145,0.055833,8/9/2000
12,0.093,145,0.055833,8/9/2000
12,0.093,145,0.055833,8/9/2000
12,0.093,145,0.055833,8/9/2000
12,0.093,145,0.055833,8/9/2000
11,0.073,93,0.043083,8/10/2000
11,0.073,93,0.043083,8/10/2000
11,0.073,93,0.043083,8/10/2000
11,0.073,93,0.043083,8/10/2000
11,0.073,93,0.043083,8/10/2000
11,0.073,93,0.043083,8/10/2000
11,0.073,93,0.043083,8/10/2000
11,0.073,93,0.043083,8/10/2000
10,0.061,54,0.04375,8/11/2000
10,0.061,54,0.04375,8/11/2000
10,0.061,54,0.04375,8/11/2000
10,0.061,54,0.04375,8/11/2000
10,0.061,54,0.04375,8/11/2000
10,0.061,54,0.04375,8/11/2000
10,0.061,54,0.04375,8/11/2000
10,0.061,54,0.04375,8/11/2000
9,0.057,48,0.041708,8/12/2000
9,0.057,48,0.041708,8/12/2000
9,0.057,48,0.041708,8/12/2000
9,0.057,48,0.041708,8/12/2000
9,0.057,48,0.041708,8/12/2000
9,0.057,48,0.041708,8/12/2000
9,0.057,48,0.041708,8/12/2000
9,0.057,48,0.041708,8/12/2000
11,0.052,44,0.030292,8/13/2000
11,0.052,44,0.030292,8/13/2000
11,0.052,44,0.030292,8/13/2000
11,0.052,44,0.030292,8/13/2000
11,0.052,44,0.030292,8/13/2000
11,0.052,44,0.030292,8/13/2000
11,0.052,44,0.030292,8/13/2000
11,0.052,44,0.030292,8/13/2000
10,0.066,71,0.030417,8/14/2000
10,0.066,71,0.030417,8/14/2000
10,0.066,71,0.030417,8/14/2000
10,0.066,71,0.030417,8/14/2000
10,0.066,71,0.030417,8/14/2000
10,0.066,71,0.030417,8/14/2000
10,0.066,71,0.030417,8/14/2000
10,0.066,71,0.030417,8/14/2000
11,0.075,100,0.040792,8/15/2000
11,0.075,100,0.040792,8/15/2000
11,0.075,100,0.040792,8/15/2000
11,0.075,100,0.040792,8/15/2000
11,0.075,100,0.040792,8/15/2000
11,0.075,100,0.040792,8/15/2000
11,0.075,100,0.040792,8/15/2000
11,0.075,100,0.040792,8/15/2000
11,0.09,137,0.0455,8/16/2000
11,0.09,137,0.0455,8/16/2000
11,0.09,137,0.0455,8/16/2000
11,0.09,137,0.0455,8/16/2000
11,0.09,137,0.0455,8/16/2000
11,0.09,137,0.0455,8/16/2000
11,0.09,137,0.0455,8/16/2000
11,0.09,137,0.0455,8/16/2000
11,0.096,151,0.063208,8/17/2000
11,0.096,151,0.063208,8/17/2000
11,0.096,151,0.063208,8/17/2000
11,0.096,151,0.063208,8/17/2000
11,0.096,151,0.063208,8/17/2000
11,0.096,151,0.063208,8/17/2000
11,0.096,151,0.063208,8/17/2000
11,0.096,151,0.063208,8/17/2000
9,0.084,122,0.0435,8/18/2000
9,0.084,122,0.0435,8/18/2000
9,0.084,122,0.0435,8/18/2000
9,0.084,122,0.0435,8/18/2000
9,0.084,122,0.0435,8/18/2000
9,0.084,122,0.0435,8/18/2000
9,0.084,122,0.0435,8/18/2000
9,0.084,122,0.0435,8/18/2000
11,0.058,49,0.040625,8/19/2000
11,0.058,49,0.040625,8/19/2000
11,0.058,49,0.040625,8/19/2000
11,0.058,49,0.040625,8/19/2000
11,0.058,49,0.040625,8/19/2000
11,0.058,49,0.040625,8/19/2000
11,0.058,49,0.040625,8/19/2000
11,0.058,49,0.040625,8/19/2000
8,0.046,39,0.039083,8/20/2000
8,0.046,39,0.039083,8/20/2000
8,0.046,39,0.039083,8/20/2000
8,0.046,39,0.039083,8/20/2000
8,0.046,39,0.039083,8/20/2000
8,0.046,39,0.039083,8/20/2000
8,0.046,39,0.039083,8/20/2000
8,0.046,39,0.039083,8/20/2000
10,0.052,44,0.03625,8/21/2000
10,0.052,44,0.03625,8/21/2000
10,0.052,44,0.03625,8/21/2000
10,0.052,44,0.03625,8/21/2000
10,0.052,44,0.03625,8/21/2000
10,0.052,44,0.03625,8/21/2000
10,0.052,44,0.03625,8/21/2000
10,0.052,44,0.03625,8/21/2000
10,0.075,100,0.04375,8/22/2000
10,0.075,100,0.04375,8/22/2000
10,0.075,100,0.04375,8/22/2000
10,0.075,100,0.04375,8/22/2000
10,0.075,100,0.04375,8/22/2000
10,0.075,100,0.04375,8/22/2000
10,0.075,100,0.04375,8/22/2000
10,0.075,100,0.04375,8/22/2000
11,0.08,111,0.039042,8/23/2000
11,0.08,111,0.039042,8/23/2000
11,0.08,111,0.039042,8/23/2000
11,0.08,111,0.039042,8/23/2000
11,0.08,111,0.039042,8/23/2000
11,0.08,111,0.039042,8/23/2000
11,0.08,111,0.039042,8/23/2000
11,0.08,111,0.039042,8/23/2000
13,0.07,84,0.037083,8/24/2000
13,0.07,84,0.037083,8/24/2000
13,0.07,84,0.037083,8/24/2000
13,0.07,84,0.037083,8/24/2000
13,0.07,84,0.037083,8/24/2000
13,0.07,84,0.037083,8/24/2000
13,0.07,84,0.037083,8/24/2000
13,0.07,84,0.037083,8/24/2000
11,0.073,93,0.046208,8/25/2000
11,0.073,93,0.046208,8/25/2000
11,0.073,93,0.046208,8/25/2000
11,0.073,93,0.046208,8/25/2000
11,0.073,93,0.046208,8/25/2000
11,0.073,93,0.046208,8/25/2000
11,0.073,93,0.046208,8/25/2000
11,0.073,93,0.046208,8/25/2000
9,0.067,74,0.050042,8/26/2000
9,0.067,74,0.050042,8/26/2000
9,0.067,74,0.050042,8/26/2000
9,0.067,74,0.050042,8/26/2000
9,0.067,74,0.050042,8/26/2000
9,0.067,74,0.050042,8/26/2000
9,0.067,74,0.050042,8/26/2000
9,0.067,74,0.050042,8/26/2000
11,0.051,43,0.041708,8/27/2000
11,0.051,43,0.041708,8/27/2000
11,0.051,43,0.041708,8/27/2000
11,0.051,43,0.041708,8/27/2000
11,0.051,43,0.041708,8/27/2000
11,0.051,43,0.041708,8/27/2000
11,0.051,43,0.041708,8/27/2000
11,0.051,43,0.041708,8/27/2000
11,0.065,67,0.038917,8/28/2000
11,0.065,67,0.038917,8/28/2000
11,0.065,67,0.038917,8/28/2000
11,0.065,67,0.038917,8/28/2000
11,0.065,67,0.038917,8/28/2000
11,0.065,67,0.038917,8/28/2000
11,0.065,67,0.038917,8/28/2000
11,0.065,67,0.038917,8/28/2000
12,0.053,45,0.032833,8/29/2000
12,0.053,45,0.032833,8/29/2000
12,0.053,45,0.032833,8/29/2000
12,0.053,45,0.032833,8/29/2000
12,0.053,45,0.032833,8/29/2000
12,0.053,45,0.032833,8/29/2000
12,0.053,45,0.032833,8/29/2000
12,0.053,45,0.032833,8/29/2000
8,0.034,29,0.020625,8/30/2000
8,0.034,29,0.020625,8/30/2000
8,0.034,29,0.020625,8/30/2000
8,0.034,29,0.020625,8/30/2000
8,0.034,29,0.020625,8/30/2000
8,0.034,29,0.020625,8/30/2000
8,0.034,29,0.020625,8/30/2000
8,0.034,29,0.020625,8/30/2000
11,0.031,26,0.022458,8/31/2000
11,0.031,26,0.022458,8/31/2000
11,0.031,26,0.022458,8/31/2000
11,0.031,26,0.022458,8/31/2000
11,0.031,26,0.022458,8/31/2000
11,0.031,26,0.022458,8/31/2000
11,0.031,26,0.022458,8/31/2000
11,0.031,26,0.022458,8/31/2000
10,0.039,33,0.023042,9/1/2000
10,0.039,33,0.023042,9/1/2000
10,0.039,33,0.023042,9/1/2000
10,0.039,33,0.023042,9/1/2000
10,0.039,33,0.023042,9/1/2000
10,0.039,33,0.023042,9/1/2000
10,0.039,33,0.023042,9/1/2000
10,0.039,33,0.023042,9/1/2000
10,0.042,36,0.028375,9/2/2000
10,0.042,36,0.028375,9/2/2000
10,0.042,36,0.028375,9/2/2000
10,0.042,36,0.028375,9/2/2000
10,0.042,36,0.028375,9/2/2000
10,0.042,36,0.028375,9/2/2000
10,0.042,36,0.028375,9/2/2000
10,0.042,36,0.028375,9/2/2000
8,0.035,30,0.022208,9/3/2000
8,0.035,30,0.022208,9/3/2000
8,0.035,30,0.022208,9/3/2000
8,0.035,30,0.022208,9/3/2000
8,0.035,30,0.022208,9/3/2000
8,0.035,30,0.022208,9/3/2000
8,0.035,30,0.022208,9/3/2000
8,0.035,30,0.022208,9/3/2000
10,0.038,32,0.022417,9/4/2000
10,0.038,32,0.022417,9/4/2000
10,0.038,32,0.022417,9/4/2000
10,0.038,32,0.022417,9/4/2000
10,0.038,32,0.022417,9/4/2000
10,0.038,32,0.022417,9/4/2000
10,0.038,32,0.022417,9/4/2000
10,0.038,32,0.022417,9/4/2000
2,0.021,18,0.014917,9/5/2000
2,0.021,18,0.014917,9/5/2000
2,0.021,18,0.014917,9/5/2000
2,0.021,18,0.014917,9/5/2000
2,0.021,18,0.014917,9/5/2000
2,0.021,18,0.014917,9/5/2000
2,0.021,18,0.014917,9/5/2000
2,0.021,18,0.014917,9/5/2000
16,0.023,19,0.019292,9/6/2000
16,0.023,19,0.019292,9/6/2000
16,0.023,19,0.019292,9/6/2000
16,0.023,19,0.019292,9/6/2000
16,0.023,19,0.019292,9/6/2000
16,0.023,19,0.019292,9/6/2000
16,0.023,19,0.019292,9/6/2000
16,0.023,19,0.019292,9/6/2000
11,0.033,28,0.018625,9/7/2000
11,0.033,28,0.018625,9/7/2000
11,0.033,28,0.018625,9/7/2000
11,0.033,28,0.018625,9/7/2000
11,0.033,28,0.018625,9/7/2000
11,0.033,28,0.018625,9/7/2000
11,0.033,28,0.018625,9/7/2000
11,0.033,28,0.018625,9/7/2000
10,0.037,31,0.016917,9/8/2000
10,0.037,31,0.016917,9/8/2000
10,0.037,31,0.016917,9/8/2000
10,0.037,31,0.016917,9/8/2000
10,0.037,31,0.016917,9/8/2000
10,0.037,31,0.016917,9/8/2000
10,0.037,31,0.016917,9/8/2000
10,0.037,31,0.016917,9/8/2000
10,0.047,40,0.020583,9/9/2000
10,0.047,40,0.020583,9/9/2000
10,0.047,40,0.020583,9/9/2000
10,0.047,40,0.020583,9/9/2000
10,0.047,40,0.020583,9/9/2000
10,0.047,40,0.020583,9/9/2000
10,0.047,40,0.020583,9/9/2000
10,0.047,40,0.020583,9/9/2000
10,0.054,46,0.024208,9/10/2000
10,0.054,46,0.024208,9/10/2000
10,0.054,46,0.024208,9/10/2000
10,0.054,46,0.024208,9/10/2000
10,0.054,46,0.024208,9/10/2000
10,0.054,46,0.024208,9/10/2000
10,0.054,46,0.024208,9/10/2000
10,0.054,46,0.024208,9/10/2000
9,0.052,44,0.023375,9/11/2000
9,0.052,44,0.023375,9/11/2000
9,0.052,44,0.023375,9/11/2000
9,0.052,44,0.023375,9/11/2000
9,0.052,44,0.023375,9/11/2000
9,0.052,44,0.023375,9/11/2000
9,0.052,44,0.023375,9/11/2000
9,0.052,44,0.023375,9/11/2000
10,0.052,44,0.023042,9/12/2000
10,0.052,44,0.023042,9/12/2000
10,0.052,44,0.023042,9/12/2000
10,0.052,44,0.023042,9/12/2000
10,0.052,44,0.023042,9/12/2000
10,0.052,44,0.023042,9/12/2000
10,0.052,44,0.023042,9/12/2000
10,0.052,44,0.023042,9/12/2000
10,0.068,77,0.029917,9/13/2000
10,0.068,77,0.029917,9/13/2000
10,0.068,77,0.029917,9/13/2000
10,0.068,77,0.029917,9/13/2000
10,0.068,77,0.029917,9/13/2000
10,0.068,77,0.029917,9/13/2000
10,0.068,77,0.029917,9/13/2000
10,0.068,77,0.029917,9/13/2000
10,0.076,101,0.042625,9/14/2000
10,0.076,101,0.042625,9/14/2000
10,0.076,101,0.042625,9/14/2000
10,0.076,101,0.042625,9/14/2000
10,0.076,101,0.042625,9/14/2000
10,0.076,101,0.042625,9/14/2000
10,0.076,101,0.042625,9/14/2000
10,0.076,101,0.042625,9/14/2000
9,0.06,51,0.035333,9/15/2000
9,0.06,51,0.035333,9/15/2000
9,0.06,51,0.035333,9/15/2000
9,0.06,51,0.035333,9/15/2000
10,0.036,31,0.022583,9/16/2000
10,0.036,31,0.022583,9/16/2000
10,0.036,31,0.022583,9/16/2000
10,0.036,31,0.022583,9/16/2000
11,0.042,36,0.021458,9/17/2000
11,0.042,36,0.021458,9/17/2000
11,0.042,36,0.021458,9/17/2000
11,0.042,36,0.021458,9/17/2000
9,0.017,14,0.012208,9/18/2000
9,0.017,14,0.012208,9/18/2000
9,0.017,14,0.012208,9/18/2000
9,0.017,14,0.012208,9/18/2000
11,0.048,41,0.027708,9/19/2000
11,0.048,41,0.027708,9/19/2000
11,0.048,41,0.027708,9/19/2000
11,0.048,41,0.027708,9/19/2000
9,0.044,37,0.0265,9/20/2000
9,0.044,37,0.0265,9/20/2000
9,0.044,37,0.0265,9/20/2000
9,0.044,37,0.0265,9/20/2000
11,0.031,26,0.015042,9/21/2000
11,0.031,26,0.015042,9/21/2000
11,0.031,26,0.015042,9/21/2000
11,0.031,26,0.015042,9/21/2000
4,0.013,11,0.00875,9/22/2000
4,0.013,11,0.00875,9/22/2000
4,0.013,11,0.00875,9/22/2000
4,0.013,11,0.00875,9/22/2000
10,0.028,24,0.014833,9/23/2000
10,0.028,24,0.014833,9/23/2000
10,0.028,24,0.014833,9/23/2000
10,0.028,24,0.014833,9/23/2000
10,0.045,38,0.021667,9/24/2000
10,0.045,38,0.021667,9/24/2000
10,0.045,38,0.021667,9/24/2000
10,0.045,38,0.021667,9/24/2000
9,0.032,27,0.019042,9/25/2000
9,0.032,27,0.019042,9/25/2000
9,0.032,27,0.019042,9/25/2000
9,0.032,27,0.019042,9/25/2000
13,0.016,14,0.011167,9/26/2000
13,0.016,14,0.011167,9/26/2000
13,0.016,14,0.011167,9/26/2000
13,0.016,14,0.011167,9/26/2000
10,0.03,25,0.014375,9/27/2000
10,0.03,25,0.014375,9/27/2000
10,0.03,25,0.014375,9/27/2000
10,0.03,25,0.014375,9/27/2000
9,0.032,27,0.015625,9/28/2000
9,0.032,27,0.015625,9/28/2000
9,0.032,27,0.015625,9/28/2000
9,0.032,27,0.015625,9/28/2000
11,0.043,36,0.026958,9/29/2000
11,0.043,36,0.026958,9/29/2000
11,0.043,36,0.026958,9/29/2000
11,0.043,36,0.026958,9/29/2000
10,0.036,31,0.023042,9/30/2000
10,0.036,31,0.023042,9/30/2000
10,0.036,31,0.023042,9/30/2000
10,0.036,31,0.023042,9/30/2000
10,0.04,34,0.01975,10/1/2000
10,0.04,34,0.01975,10/1/2000
10,0.04,34,0.01975,10/1/2000
10,0.04,34,0.01975,10/1/2000
10,0.039,33,0.018,10/2/2000
10,0.039,33,0.018,10/2/2000
10,0.039,33,0.018,10/2/2000
10,0.039,33,0.018,10/2/2000
10,0.059,50,0.026292,10/3/2000
10,0.059,50,0.026292,10/3/2000
10,0.059,50,0.026292,10/3/2000
10,0.059,50,0.026292,10/3/2000
9,0.072,90,0.031208,10/4/2000
9,0.072,90,0.031208,10/4/2000
9,0.072,90,0.031208,10/4/2000
9,0.072,90,0.031208,10/4/2000
10,0.058,49,0.032375,10/5/2000
10,0.058,49,0.032375,10/5/2000
10,0.058,49,0.032375,10/5/2000
10,0.058,49,0.032375,10/5/2000
10,0.049,42,0.029042,10/6/2000
10,0.049,42,0.029042,10/6/2000
10,0.049,42,0.029042,10/6/2000
10,0.049,42,0.029042,10/6/2000
9,0.036,31,0.027625,10/7/2000
9,0.036,31,0.027625,10/7/2000
9,0.036,31,0.027625,10/7/2000
9,0.036,31,0.027625,10/7/2000
0,0.023,19,0.016583,10/8/2000
0,0.023,19,0.016583,10/8/2000
0,0.023,19,0.016583,10/8/2000
0,0.023,19,0.016583,10/8/2000
10,0.028,24,0.016042,10/9/2000
10,0.028,24,0.016042,10/9/2000
10,0.028,24,0.016042,10/9/2000
10,0.028,24,0.016042,10/9/2000
10,0.032,27,0.014875,10/10/2000
10,0.032,27,0.014875,10/10/2000
10,0.032,27,0.014875,10/10/2000
10,0.032,27,0.014875,10/10/2000
10,0.033,28,0.014292,10/11/2000
10,0.033,28,0.014292,10/11/2000
10,0.033,28,0.014292,10/11/2000
10,0.033,28,0.014292,10/11/2000
10,0.036,31,0.015667,10/12/2000
10,0.036,31,0.015667,10/12/2000
10,0.036,31,0.015667,10/12/2000
10,0.036,31,0.015667,10/12/2000
9,0.031,26,0.01375,10/13/2000
9,0.031,26,0.01375,10/13/2000
9,0.031,26,0.01375,10/13/2000
9,0.031,26,0.01375,10/13/2000
10,0.05,42,0.020375,10/14/2000
10,0.05,42,0.020375,10/14/2000
10,0.05,42,0.020375,10/14/2000
10,0.05,42,0.020375,10/14/2000
10,0.059,50,0.024083,10/15/2000
10,0.059,50,0.024083,10/15/2000
10,0.059,50,0.024083,10/15/2000
10,0.059,50,0.024083,10/15/2000
10,0.063,61,0.023542,10/16/2000
10,0.063,61,0.023542,10/16/2000
10,0.063,61,0.023542,10/16/2000
10,0.063,61,0.023542,10/16/2000
10,0.046,39,0.021042,10/19/2000
10,0.046,39,0.021042,10/19/2000
