Dmax Ozone,Year,Month,Day,OZONE-WEIGHT,Target
0.054,2014,9,16,50,0
0.051,2014,9,17,47,0
0.051,2014,9,17,47,0
0.051,2014,9,17,47,0
0.051,2014,9,17,47,0
0.058,2014,9,18,61,0
0.058,2014,9,18,61,0
0.058,2014,9,18,61,0
0.058,2014,9,18,61,0
0.049,2014,9,19,45,0
0.049,2014,9,19,45,0
0.049,2014,9,19,45,0
0.049,2014,9,19,45,0
0.051,2014,9,20,47,0
0.051,2014,9,20,47,0
0.051,2014,9,20,47,0
0.051,2014,9,20,47,0
0.046,2014,9,21,43,0
0.046,2014,9,21,43,0
0.046,2014,9,21,43,0
0.046,2014,9,21,43,0
0.045,2014,9,22,42,0
0.045,2014,9,22,42,0
0.045,2014,9,22,42,0
0.045,2014,9,22,42,0
0.033,2014,12,15,31,0
0.033,2014,12,15,31,0
0.033,2014,12,15,31,0
0.033,2014,12,15,31,0
0.021,2014,12,16,19,0
0.021,2014,12,16,19,0
0.021,2014,12,16,19,0
0.021,2014,12,16,19,0
0.039,2014,12,17,36,0
0.039,2014,12,17,36,0
0.039,2014,12,17,36,0
0.039,2014,12,17,36,0
0.044,2014,12,18,41,0
0.044,2014,12,18,41,0
0.044,2014,12,18,41,0
0.044,2014,12,18,41,0
0.044,2014,12,19,41,0
0.044,2014,12,19,41,0
0.044,2014,12,19,41,0
0.044,2014,12,19,41,0
0.043,2014,12,20,40,0
0.043,2014,12,20,40,0
0.043,2014,12,20,40,0
0.043,2014,12,20,40,0
0.036,2014,12,29,33,0
0.036,2014,12,29,33,0
0.036,2014,12,29,33,0
0.036,2014,12,29,33,0
0.032,2014,12,30,30,0
0.032,2014,12,30,30,0
0.032,2014,12,30,30,0
0.032,2014,12,30,30,0
0.045,2014,12,31,42,0
0.045,2014,12,31,42,0
0.045,2014,12,31,42,0
0.045,2014,12,31,42,0
0.04,2015,1,1,37,0
0.04,2015,1,1,37,0
0.04,2015,1,1,37,0
0.04,2015,1,1,37,0
0.043,2015,1,2,40,0
0.043,2015,1,2,40,0
0.043,2015,1,2,40,0
0.043,2015,1,2,40,0
0.04,2015,1,3,37,0
0.04,2015,1,3,37,0
0.04,2015,1,3,37,0
0.04,2015,1,3,37,0
0.04,2015,1,4,37,0
0.04,2015,1,4,37,0
0.04,2015,1,4,37,0
0.04,2015,1,4,37,0
0.043,2015,1,5,40,0
0.043,2015,1,5,40,0
0.043,2015,1,5,40,0
0.043,2015,1,5,40,0
0.046,2015,1,6,43,0
0.046,2015,1,6,43,0
0.046,2015,1,6,43,0
0.046,2015,1,6,43,0
0.046,2015,1,7,43,0
0.046,2015,1,7,43,0
0.046,2015,1,7,43,0
0.046,2015,1,7,43,0
0.044,2015,1,8,41,0
0.044,2015,1,8,41,0
0.044,2015,1,8,41,0
0.044,2015,1,8,41,0
0.044,2015,1,9,41,0
0.044,2015,1,9,41,0
0.044,2015,1,9,41,0
0.044,2015,1,9,41,0
0.042,2015,1,10,39,0
0.042,2015,1,10,39,0
0.042,2015,1,10,39,0
0.042,2015,1,10,39,0
0.044,2015,1,11,41,0
0.044,2015,1,11,41,0
0.044,2015,1,11,41,0
0.044,2015,1,11,41,0
0.045,2015,1,12,42,0
0.045,2015,1,12,42,0
0.045,2015,1,12,42,0
0.045,2015,1,12,42,0
0.045,2015,1,13,42,0
0.045,2015,1,13,42,0
0.045,2015,1,13,42,0
0.045,2015,1,13,42,0
0.045,2015,1,14,42,0
0.045,2015,1,14,42,0
0.045,2015,1,14,42,0
0.045,2015,1,14,42,0
0.041,2015,1,15,38,0
0.041,2015,1,15,38,0
0.041,2015,1,15,38,0
0.041,2015,1,15,38,0
0.051,2015,1,16,47,0
0.051,2015,1,16,47,0
0.051,2015,1,16,47,0
0.051,2015,1,16,47,0
0.052,2015,1,17,48,0
0.052,2015,1,17,48,0
0.052,2015,1,17,48,0
0.052,2015,1,17,48,0
0.043,2015,1,18,40,0
0.043,2015,1,18,40,0
0.043,2015,1,18,40,0
0.043,2015,1,18,40,0
0.053,2015,1,19,49,0
0.053,2015,1,19,49,0
0.053,2015,1,19,49,0
0.053,2015,1,19,49,0
0.049,2015,1,20,45,0
0.049,2015,1,20,45,0
0.049,2015,1,20,45,0
0.049,2015,1,20,45,0
0.044,2015,1,21,41,0
0.044,2015,1,21,41,0
0.044,2015,1,21,41,0
0.044,2015,1,21,41,0
0.038,2015,1,22,35,0
0.038,2015,1,22,35,0
0.038,2015,1,22,35,0
0.038,2015,1,22,35,0
0.041,2015,1,23,38,0
0.041,2015,1,23,38,0
0.041,2015,1,23,38,0
0.041,2015,1,23,38,0
0.033,2015,1,24,31,0
0.033,2015,1,24,31,0
0.033,2015,1,24,31,0
0.033,2015,1,24,31,0
0.033,2015,1,25,31,0
0.033,2015,1,25,31,0
0.033,2015,1,25,31,0
0.033,2015,1,25,31,0
0.034,2015,1,26,31,0
0.034,2015,1,26,31,0
0.034,2015,1,26,31,0
0.034,2015,1,26,31,0
0.032,2015,1,27,30,0
0.032,2015,1,27,30,0
0.032,2015,1,27,30,0
0.032,2015,1,27,30,0
0.035,2015,1,28,32,0
0.035,2015,1,28,32,0
0.035,2015,1,28,32,0
0.035,2015,1,28,32,0
0.039,2015,1,29,36,0
0.039,2015,1,29,36,0
0.039,2015,1,29,36,0
0.039,2015,1,29,36,0
0.03,2015,1,30,28,0
0.03,2015,1,30,28,0
0.03,2015,1,30,28,0
0.03,2015,1,30,28,0
0.04,2015,1,31,37,0
0.04,2015,1,31,37,0
0.04,2015,1,31,37,0
0.04,2015,1,31,37,0
0.033,2015,2,1,31,0
0.033,2015,2,1,31,0
0.033,2015,2,1,31,0
0.033,2015,2,1,31,0
0.032,2015,2,2,30,0
0.032,2015,2,2,30,0
0.032,2015,2,2,30,0
0.032,2015,2,2,30,0
0.036,2015,2,3,33,0
0.036,2015,2,3,33,0
0.036,2015,2,3,33,0
0.036,2015,2,3,33,0
0.039,2015,2,4,36,0
0.039,2015,2,4,36,0
0.039,2015,2,4,36,0
0.039,2015,2,4,36,0
0.033,2015,2,5,31,0
0.033,2015,2,5,31,0
0.033,2015,2,5,31,0
0.033,2015,2,5,31,0
0.02,2015,2,6,19,0
0.02,2015,2,6,19,0
0.02,2015,2,6,19,0
0.02,2015,2,6,19,0
0.049,2015,2,7,45,0
0.049,2015,2,7,45,0
0.049,2015,2,7,45,0
0.049,2015,2,7,45,0
0.047,2015,2,8,44,0
0.047,2015,2,8,44,0
0.047,2015,2,8,44,0
0.047,2015,2,8,44,0
0.044,2015,2,9,41,0
0.044,2015,2,9,41,0
0.044,2015,2,9,41,0
0.044,2015,2,9,41,0
0.045,2015,2,10,42,0
0.045,2015,2,10,42,0
0.045,2015,2,10,42,0
0.045,2015,2,10,42,0
0.035,2015,2,11,32,0
0.035,2015,2,11,32,0
0.035,2015,2,11,32,0
0.035,2015,2,11,32,0
0.045,2015,2,12,42,0
0.045,2015,2,12,42,0
0.045,2015,2,12,42,0
0.045,2015,2,12,42,0
0.04,2015,2,13,37,0
0.04,2015,2,13,37,0
0.04,2015,2,13,37,0
0.04,2015,2,13,37,0
0.031,2015,2,14,29,0
0.031,2015,2,14,29,0
0.031,2015,2,14,29,0
0.031,2015,2,14,29,0
0.042,2015,2,15,39,0
0.042,2015,2,15,39,0
0.042,2015,2,15,39,0
0.042,2015,2,15,39,0
0.045,2015,2,16,42,0
0.045,2015,2,16,42,0
0.045,2015,2,16,42,0
0.045,2015,2,16,42,0
0.042,2015,2,17,39,0
0.042,2015,2,17,39,0
0.042,2015,2,17,39,0
0.042,2015,2,17,39,0
0.041,2015,2,18,38,0
0.041,2015,2,18,38,0
0.041,2015,2,18,38,0
0.041,2015,2,18,38,0
0.039,2015,2,19,36,0
0.039,2015,2,19,36,0
0.039,2015,2,19,36,0
0.039,2015,2,19,36,0
0.042,2015,2,20,39,0
0.042,2015,2,20,39,0
0.042,2015,2,20,39,0
0.042,2015,2,20,39,0
0.047,2015,2,21,44,0
0.047,2015,2,21,44,0
0.047,2015,2,21,44,0
0.047,2015,2,21,44,0
0.045,2015,2,22,42,0
0.045,2015,2,22,42,0
0.045,2015,2,22,42,0
0.045,2015,2,22,42,0
0.044,2015,2,23,41,0
0.044,2015,2,23,41,0
0.044,2015,2,23,41,0
0.044,2015,2,23,41,0
0.049,2015,2,24,45,0
0.049,2015,2,24,45,0
0.049,2015,2,24,45,0
0.049,2015,2,24,45,0
0.046,2015,2,25,43,0
0.046,2015,2,25,43,0
0.046,2015,2,25,43,0
0.046,2015,2,25,43,0
0.042,2015,2,26,39,0
0.042,2015,2,26,39,0
0.042,2015,2,26,39,0
0.042,2015,2,26,39,0
0.048,2015,2,27,44,0
0.048,2015,2,27,44,0
0.048,2015,2,27,44,0
0.048,2015,2,27,44,0
0.047,2015,2,28,44,0
0.047,2015,2,28,44,0
0.047,2015,2,28,44,0
0.047,2015,2,28,44,0
0.047,2015,3,1,44,0
0.047,2015,3,1,44,0
0.047,2015,3,1,44,0
0.047,2015,3,1,44,0
0.046,2015,3,2,43,0
0.046,2015,3,2,43,0
0.046,2015,3,2,43,0
0.046,2015,3,2,43,0
0.047,2015,3,3,44,0
0.047,2015,3,3,44,0
0.047,2015,3,3,44,0
0.047,2015,3,3,44,0
0.047,2015,3,4,44,0
0.047,2015,3,4,44,0
0.047,2015,3,4,44,0
0.047,2015,3,4,44,0
0.051,2015,3,5,47,0
0.051,2015,3,5,47,0
0.051,2015,3,5,47,0
0.051,2015,3,5,47,0
0.052,2015,3,6,48,0
0.052,2015,3,6,48,0
0.052,2015,3,6,48,0
0.052,2015,3,6,48,0
0.047,2015,3,7,44,0
0.047,2015,3,7,44,0
0.047,2015,3,7,44,0
0.047,2015,3,7,44,0
0.046,2015,3,8,43,0
0.046,2015,3,8,43,0
0.046,2015,3,8,43,0
0.046,2015,3,8,43,0
0.042,2015,3,9,39,0
0.042,2015,3,9,39,0
0.042,2015,3,9,39,0
0.042,2015,3,9,39,0
0.043,2015,3,10,40,0
0.043,2015,3,10,40,0
0.043,2015,3,10,40,0
0.043,2015,3,10,40,0
0.033,2015,3,11,31,0
0.033,2015,3,11,31,0
0.033,2015,3,11,31,0
0.033,2015,3,11,31,0
0.049,2015,3,12,45,0
0.049,2015,3,12,45,0
0.049,2015,3,12,45,0
0.049,2015,3,12,45,0
0.047,2015,3,13,44,0
0.047,2015,3,13,44,0
0.047,2015,3,13,44,0
0.047,2015,3,13,44,0
0.045,2015,3,14,42,0
0.045,2015,3,14,42,0
0.045,2015,3,14,42,0
0.045,2015,3,14,42,0
0.041,2015,3,15,38,0
0.041,2015,3,15,38,0
0.041,2015,3,15,38,0
0.041,2015,3,15,38,0
0.042,2015,3,16,39,0
0.042,2015,3,16,39,0
0.042,2015,3,16,39,0
0.042,2015,3,16,39,0
0.035,2015,3,17,32,0
0.035,2015,3,17,32,0
0.035,2015,3,17,32,0
0.035,2015,3,17,32,0
0.047,2015,3,18,44,0
0.047,2015,3,18,44,0
0.047,2015,3,18,44,0
0.047,2015,3,18,44,0
0.047,2015,3,19,44,0
0.047,2015,3,19,44,0
0.047,2015,3,19,44,0
0.047,2015,3,19,44,0
0.045,2015,3,20,42,0
0.045,2015,3,20,42,0
0.045,2015,3,20,42,0
0.045,2015,3,20,42,0
0.046,2015,3,21,43,0
0.046,2015,3,21,43,0
0.046,2015,3,21,43,0
0.046,2015,3,21,43,0
0.048,2015,3,22,44,0
0.048,2015,3,22,44,0
0.048,2015,3,22,44,0
0.048,2015,3,22,44,0
0.049,2015,3,23,45,0
0.049,2015,3,23,45,0
0.049,2015,3,23,45,0
0.049,2015,3,23,45,0
0.051,2015,3,24,47,0
0.051,2015,3,24,47,0
0.051,2015,3,24,47,0
0.051,2015,3,24,47,0
0.049,2015,3,25,45,0
0.049,2015,3,25,45,0
0.049,2015,3,25,45,0
0.049,2015,3,25,45,0
0.036,2015,3,26,33,0
0.036,2015,3,26,33,0
0.036,2015,3,26,33,0
0.036,2015,3,26,33,0
0.042,2015,3,27,39,0
0.042,2015,3,27,39,0
0.042,2015,3,27,39,0
0.042,2015,3,27,39,0
0.049,2015,3,28,45,0
0.049,2015,3,28,45,0
0.049,2015,3,28,45,0
0.049,2015,3,28,45,0
0.049,2015,3,29,45,0
0.049,2015,3,29,45,0
0.049,2015,3,29,45,0
0.049,2015,3,29,45,0
0.046,2015,3,30,43,0
0.046,2015,3,30,43,0
0.046,2015,3,30,43,0
0.046,2015,3,30,43,0
0.046,2015,3,31,43,0
0.046,2015,3,31,43,0
0.046,2015,3,31,43,0
0.046,2015,3,31,43,0
0.052,2015,4,1,48,0
0.052,2015,4,1,48,0
0.052,2015,4,1,48,0
0.052,2015,4,1,48,0
0.046,2015,4,2,43,0
0.046,2015,4,2,43,0
0.046,2015,4,2,43,0
0.046,2015,4,2,43,0
0.049,2015,4,3,45,0
0.049,2015,4,3,45,0
0.049,2015,4,3,45,0
0.049,2015,4,3,45,0
0.05,2015,4,4,46,0
0.05,2015,4,4,46,0
0.05,2015,4,4,46,0
0.05,2015,4,4,46,0
0.05,2015,4,5,46,0
0.05,2015,4,5,46,0
0.05,2015,4,5,46,0
0.05,2015,4,5,46,0
0.048,2015,4,6,44,0
0.048,2015,4,6,44,0
0.048,2015,4,6,44,0
0.048,2015,4,6,44,0
0.049,2015,4,7,45,0
0.049,2015,4,7,45,0
0.049,2015,4,7,45,0
0.049,2015,4,7,45,0
0.049,2015,4,8,45,0
0.049,2015,4,8,45,0
0.049,2015,4,8,45,0
0.049,2015,4,8,45,0
0.046,2015,4,9,43,0
0.046,2015,4,9,43,0
0.046,2015,4,9,43,0
0.046,2015,4,9,43,0
0.05,2015,4,10,46,0
0.05,2015,4,10,46,0
0.05,2015,4,10,46,0
0.05,2015,4,10,46,0
0.052,2015,4,11,48,0
0.052,2015,4,11,48,0
0.052,2015,4,11,48,0
0.052,2015,4,11,48,0
0.052,2015,4,12,48,0
0.052,2015,4,12,48,0
0.052,2015,4,12,48,0
0.052,2015,4,12,48,0
0.053,2015,4,13,49,0
0.053,2015,4,13,49,0
0.053,2015,4,13,49,0
0.053,2015,4,13,49,0
0.052,2015,4,14,48,0
0.052,2015,4,14,48,0
0.052,2015,4,14,48,0
0.052,2015,4,14,48,0
0.041,2015,4,15,38,0
0.041,2015,4,15,38,0
0.041,2015,4,15,38,0
0.041,2015,4,15,38,0
0.043,2015,4,16,40,0
0.043,2015,4,16,40,0
0.043,2015,4,16,40,0
0.043,2015,4,16,40,0
0.045,2015,4,17,42,0
0.045,2015,4,17,42,0
0.045,2015,4,17,42,0
0.045,2015,4,17,42,0
0.045,2015,4,18,42,0
0.045,2015,4,18,42,0
0.045,2015,4,18,42,0
0.045,2015,4,18,42,0
0.05,2015,4,19,46,0
0.05,2015,4,19,46,0
0.05,2015,4,19,46,0
0.05,2015,4,19,46,0
0.052,2015,4,20,48,0
0.052,2015,4,20,48,0
0.052,2015,4,20,48,0
0.052,2015,4,20,48,0
0.051,2015,4,21,47,0
0.051,2015,4,21,47,0
0.051,2015,4,21,47,0
0.051,2015,4,21,47,0
0.054,2015,4,22,50,0
0.054,2015,4,22,50,0
0.054,2015,4,22,50,0
0.054,2015,4,22,50,0
0.055,2015,4,23,51,0
0.055,2015,4,23,51,0
0.055,2015,4,23,51,0
0.055,2015,4,23,51,0
0.055,2015,4,24,51,0
0.055,2015,4,24,51,0
0.055,2015,4,24,51,0
0.055,2015,4,24,51,0
0.04,2015,4,25,37,0
0.04,2015,4,25,37,0
0.04,2015,4,25,37,0
0.04,2015,4,25,37,0
0.038,2015,4,26,35,0
0.038,2015,4,26,35,0
0.038,2015,4,26,35,0
0.038,2015,4,26,35,0
0.038,2015,4,27,35,0
0.038,2015,4,27,35,0
0.038,2015,4,27,35,0
0.038,2015,4,27,35,0
0.048,2015,4,28,44,0
0.048,2015,4,28,44,0
0.048,2015,4,28,44,0
0.048,2015,4,28,44,0
0.055,2015,4,29,51,0
0.055,2015,4,29,51,0
0.055,2015,4,29,51,0
0.055,2015,4,29,51,0
0.048,2015,4,30,44,0
0.048,2015,4,30,44,0
0.048,2015,4,30,44,0
0.048,2015,4,30,44,0
0.059,2015,5,1,64,0
0.059,2015,5,1,64,0
0.059,2015,5,1,64,0
0.059,2015,5,1,64,0
0.059,2015,5,2,64,0
0.059,2015,5,2,64,0
0.059,2015,5,2,64,0
0.059,2015,5,2,64,0
0.056,2015,5,3,54,0
0.056,2015,5,3,54,0
0.056,2015,5,3,54,0
0.056,2015,5,3,54,0
0.057,2015,5,4,58,0
0.057,2015,5,4,58,0
0.057,2015,5,4,58,0
0.057,2015,5,4,58,0
0.056,2015,5,5,54,0
0.056,2015,5,5,54,0
0.056,2015,5,5,54,0
0.056,2015,5,5,54,0
0.042,2015,5,6,39,0
0.042,2015,5,6,39,0
0.042,2015,5,6,39,0
0.042,2015,5,6,39,0
0.043,2015,5,7,40,0
0.043,2015,5,7,40,0
0.043,2015,5,7,40,0
0.043,2015,5,7,40,0
0.033,2015,5,8,31,0
0.033,2015,5,8,31,0
0.033,2015,5,8,31,0
0.033,2015,5,8,31,0
0.04,2015,5,9,37,0
0.04,2015,5,9,37,0
0.04,2015,5,9,37,0
0.04,2015,5,9,37,0
0.048,2015,5,10,44,0
0.048,2015,5,10,44,0
0.048,2015,5,10,44,0
0.048,2015,5,10,44,0
0.056,2015,5,11,54,0
0.056,2015,5,11,54,0
0.056,2015,5,11,54,0
0.056,2015,5,11,54,0
0.053,2015,5,12,49,0
0.053,2015,5,12,49,0
0.053,2015,5,12,49,0
0.053,2015,5,12,49,0
0.054,2015,5,13,50,0
0.054,2015,5,13,50,0
0.054,2015,5,13,50,0
0.054,2015,5,13,50,0
0.048,2015,5,14,44,0
0.048,2015,5,14,44,0
0.048,2015,5,14,44,0
0.048,2015,5,14,44,0
0.048,2015,5,15,44,0
0.048,2015,5,15,44,0
0.048,2015,5,15,44,0
0.048,2015,5,15,44,0
0.061,2015,5,16,71,0
0.061,2015,5,16,71,0
0.061,2015,5,16,71,0
0.061,2015,5,16,71,0
0.044,2015,5,17,41,0
0.044,2015,5,17,41,0
0.044,2015,5,17,41,0
0.044,2015,5,17,41,0
0.036,2015,5,18,33,0
0.036,2015,5,18,33,0
0.036,2015,5,18,33,0
0.036,2015,5,18,33,0
0.038,2015,5,19,35,0
0.038,2015,5,19,35,0
0.038,2015,5,19,35,0
0.038,2015,5,19,35,0
0.043,2015,5,20,40,0
0.043,2015,5,20,40,0
0.043,2015,5,20,40,0
0.043,2015,5,20,40,0
0.047,2015,5,21,44,0
0.047,2015,5,21,44,0
0.047,2015,5,21,44,0
0.047,2015,5,21,44,0
0.034,2015,5,22,31,0
0.034,2015,5,22,31,0
0.034,2015,5,22,31,0
0.034,2015,5,22,31,0
0.052,2015,5,23,48,0
0.052,2015,5,23,48,0
0.052,2015,5,23,48,0
0.052,2015,5,23,48,0
0.038,2015,5,24,35,0
0.038,2015,5,24,35,0
0.038,2015,5,24,35,0
0.038,2015,5,24,35,0
0.046,2015,5,25,43,0
0.046,2015,5,25,43,0
0.046,2015,5,25,43,0
0.046,2015,5,25,43,0
0.046,2015,5,26,43,0
0.046,2015,5,26,43,0
0.046,2015,5,26,43,0
0.046,2015,5,26,43,0
0.044,2015,5,27,41,0
0.044,2015,5,27,41,0
0.044,2015,5,27,41,0
0.044,2015,5,27,41,0
0.051,2015,5,28,47,0
0.051,2015,5,28,47,0
0.051,2015,5,28,47,0
0.051,2015,5,28,47,0
0.049,2015,5,29,45,0
0.049,2015,5,29,45,0
0.049,2015,5,29,45,0
0.049,2015,5,29,45,0
0.052,2015,5,30,48,0
0.052,2015,5,30,48,0
0.052,2015,5,30,48,0
0.052,2015,5,30,48,0
0.046,2015,5,31,43,0
0.046,2015,5,31,43,0
0.046,2015,5,31,43,0
0.046,2015,5,31,43,0
0.045,2015,6,1,42,0
0.045,2015,6,1,42,0
0.045,2015,6,1,42,0
0.045,2015,6,1,42,0
0.055,2015,6,2,51,0
0.055,2015,6,2,51,0
0.055,2015,6,2,51,0
0.055,2015,6,2,51,0
0.05,2015,6,3,46,0
0.05,2015,6,3,46,0
0.05,2015,6,3,46,0
0.05,2015,6,3,46,0
0.057,2015,6,4,58,0
0.057,2015,6,4,58,0
0.057,2015,6,4,58,0
0.057,2015,6,4,58,0
0.047,2015,6,5,44,0
0.047,2015,6,5,44,0
0.047,2015,6,5,44,0
0.047,2015,6,5,44,0
0.045,2015,6,6,42,0
0.045,2015,6,6,42,0
0.045,2015,6,6,42,0
0.045,2015,6,6,42,0
0.053,2015,6,7,49,0
0.053,2015,6,7,49,0
0.053,2015,6,7,49,0
0.053,2015,6,7,49,0
0.043,2015,6,8,40,0
0.043,2015,6,8,40,0
0.043,2015,6,8,40,0
0.043,2015,6,8,40,0
0.041,2015,6,9,38,0
0.041,2015,6,9,38,0
0.041,2015,6,9,38,0
0.041,2015,6,9,38,0
0.047,2015,6,10,44,0
0.047,2015,6,10,44,0
0.047,2015,6,10,44,0
0.047,2015,6,10,44,0
0.052,2015,6,11,48,0
0.052,2015,6,11,48,0
0.052,2015,6,11,48,0
0.052,2015,6,11,48,0
0.052,2015,6,12,48,0
0.052,2015,6,12,48,0
0.052,2015,6,12,48,0
0.052,2015,6,12,48,0
0.051,2015,6,13,47,0
0.051,2015,6,13,47,0
0.051,2015,6,13,47,0
0.051,2015,6,13,47,0
0.043,2015,6,14,40,0
0.043,2015,6,14,40,0
0.043,2015,6,14,40,0
0.043,2015,6,14,40,0
0.042,2015,6,15,39,0
0.042,2015,6,15,39,0
0.042,2015,6,15,39,0
0.042,2015,6,15,39,0
0.049,2015,6,16,45,0
0.049,2015,6,16,45,0
0.049,2015,6,16,45,0
0.049,2015,6,16,45,0
0.052,2015,6,17,48,0
0.052,2015,6,17,48,0
0.052,2015,6,17,48,0
0.052,2015,6,17,48,0
0.047,2015,6,18,44,0
0.047,2015,6,18,44,0
0.047,2015,6,18,44,0
0.047,2015,6,18,44,0
0.059,2015,6,19,64,0
0.059,2015,6,19,64,0
0.059,2015,6,19,64,0
0.059,2015,6,19,64,0
0.054,2015,6,20,50,0
0.054,2015,6,20,50,0
0.054,2015,6,20,50,0
0.054,2015,6,20,50,0
0.052,2015,6,21,48,0
0.052,2015,6,21,48,0
0.052,2015,6,21,48,0
0.052,2015,6,21,48,0
0.045,2015,6,22,42,0
0.045,2015,6,22,42,0
0.045,2015,6,22,42,0
0.045,2015,6,22,42,0
0.048,2015,6,23,44,0
0.048,2015,6,23,44,0
0.048,2015,6,23,44,0
0.048,2015,6,23,44,0
0.047,2015,6,24,44,0
0.047,2015,6,24,44,0
0.047,2015,6,24,44,0
0.047,2015,6,24,44,0
0.047,2015,6,25,44,0
0.047,2015,6,25,44,0
0.047,2015,6,25,44,0
0.047,2015,6,25,44,0
0.05,2015,6,26,46,0
0.05,2015,6,26,46,0
0.05,2015,6,26,46,0
0.05,2015,6,26,46,0
0.047,2015,6,27,44,0
0.047,2015,6,27,44,0
0.047,2015,6,27,44,0
0.047,2015,6,27,44,0
0.045,2015,6,28,42,0
0.045,2015,6,28,42,0
0.045,2015,6,28,42,0
0.045,2015,6,28,42,0
0.046,2015,6,29,43,0
0.046,2015,6,29,43,0
0.046,2015,6,29,43,0
0.046,2015,6,29,43,0
0.042,2015,6,30,39,0
0.042,2015,6,30,39,0
0.042,2015,6,30,39,0
0.042,2015,6,30,39,0
0.047,2015,1,1,44,0
0.047,2015,1,1,44,0
0.047,2015,1,1,44,0
0.047,2015,1,1,44,0
0.042,2015,1,2,39,0
0.042,2015,1,2,39,0
0.042,2015,1,2,39,0
0.042,2015,1,2,39,0
0.041,2015,1,3,38,0
0.041,2015,1,3,38,0
0.041,2015,1,3,38,0
0.041,2015,1,3,38,0
0.044,2015,1,4,41,0
0.044,2015,1,4,41,0
0.044,2015,1,4,41,0
0.044,2015,1,4,41,0
0.04,2015,1,5,37,0
0.04,2015,1,5,37,0
0.04,2015,1,5,37,0
0.04,2015,1,5,37,0
0.037,2015,1,6,34,0
0.037,2015,1,6,34,0
0.037,2015,1,6,34,0
0.037,2015,1,6,34,0
0.039,2015,1,7,36,0
0.039,2015,1,7,36,0
0.039,2015,1,7,36,0
0.039,2015,1,7,36,0
0.039,2015,1,8,36,0
0.039,2015,1,8,36,0
0.039,2015,1,8,36,0
0.039,2015,1,8,36,0
0.036,2015,1,9,33,0
0.036,2015,1,9,33,0
0.036,2015,1,9,33,0
0.036,2015,1,9,33,0
0.04,2015,1,10,37,0
0.04,2015,1,10,37,0
0.04,2015,1,10,37,0
0.04,2015,1,10,37,0
0.035,2015,1,11,32,0
0.035,2015,1,11,32,0
0.035,2015,1,11,32,0
0.035,2015,1,11,32,0
0.034,2015,1,12,31,0
0.034,2015,1,12,31,0
0.034,2015,1,12,31,0
0.034,2015,1,12,31,0
0.039,2015,1,13,36,0
0.039,2015,1,13,36,0
0.039,2015,1,13,36,0
0.039,2015,1,13,36,0
0.042,2015,1,14,39,0
0.042,2015,1,14,39,0
0.042,2015,1,14,39,0
0.042,2015,1,14,39,0
0.048,2015,1,15,44,0
0.048,2015,1,15,44,0
0.048,2015,1,15,44,0
0.048,2015,1,15,44,0
0.047,2015,1,16,44,0
0.047,2015,1,16,44,0
0.047,2015,1,16,44,0
0.047,2015,1,16,44,0
0.044,2015,1,17,41,0
0.044,2015,1,17,41,0
0.044,2015,1,17,41,0
0.044,2015,1,17,41,0
0.044,2015,1,18,41,0
0.044,2015,1,18,41,0
0.044,2015,1,18,41,0
0.044,2015,1,18,41,0
0.046,2015,1,19,43,0
0.046,2015,1,19,43,0
0.046,2015,1,19,43,0
0.046,2015,1,19,43,0
0.043,2015,1,20,40,0
0.043,2015,1,20,40,0
0.043,2015,1,20,40,0
0.043,2015,1,20,40,0
0.042,2015,1,21,39,0
0.042,2015,1,21,39,0
0.042,2015,1,21,39,0
0.042,2015,1,21,39,0
0.041,2015,1,22,38,0
0.041,2015,1,22,38,0
0.041,2015,1,22,38,0
0.041,2015,1,22,38,0
0.042,2015,1,23,39,0
0.042,2015,1,23,39,0
0.042,2015,1,23,39,0
0.042,2015,1,23,39,0
0.044,2015,1,24,41,0
0.044,2015,1,24,41,0
0.044,2015,1,24,41,0
0.044,2015,1,24,41,0
0.037,2015,1,25,34,0
0.037,2015,1,25,34,0
0.037,2015,1,25,34,0
0.037,2015,1,25,34,0
0.044,2015,1,26,41,0
0.044,2015,1,26,41,0
0.044,2015,1,26,41,0
0.044,2015,1,26,41,0
0.044,2015,1,27,41,0
0.044,2015,1,27,41,0
0.044,2015,1,27,41,0
0.044,2015,1,27,41,0
0.037,2015,1,28,34,0
0.037,2015,1,28,34,0
0.037,2015,1,28,34,0
0.037,2015,1,28,34,0
0.039,2015,1,29,36,0
0.039,2015,1,29,36,0
0.039,2015,1,29,36,0
0.039,2015,1,29,36,0
0.035,2015,1,30,32,0
0.035,2015,1,30,32,0
0.035,2015,1,30,32,0
0.035,2015,1,30,32,0
0.035,2015,1,31,32,0
0.035,2015,1,31,32,0
0.035,2015,1,31,32,0
0.035,2015,1,31,32,0
0.027,2015,2,1,25,0
0.027,2015,2,1,25,0
0.027,2015,2,1,25,0
0.027,2015,2,1,25,0
0.043,2015,2,2,40,0
0.043,2015,2,2,40,0
0.043,2015,2,2,40,0
0.043,2015,2,2,40,0
0.041,2015,2,3,38,0
0.041,2015,2,3,38,0
0.041,2015,2,3,38,0
0.041,2015,2,3,38,0
0.038,2015,2,4,35,0
0.038,2015,2,4,35,0
0.038,2015,2,4,35,0
0.038,2015,2,4,35,0
0.039,2015,2,5,36,0
0.039,2015,2,5,36,0
0.039,2015,2,5,36,0
0.039,2015,2,5,36,0
0.038,2015,2,6,35,0
0.038,2015,2,6,35,0
